gene_id,chi,beta_org,beta_adp,fk_mean,fk_var
ENSG00000003249,0.020683596869509664,0.17236330724591387,0.0010710830906377005,81.66043783554191,2928.791454897457
ENSG00000003393,0.042446494134503444,0.017539873609298946,9.016962503676701e-5,75.63947327225792,2008.9562585686444
ENSG00000003400,0.09810820690915738,0.05136555335557978,2.8294068887195674e-4,63.25998915650412,257.05696134421123
ENSG00000003402,0.17702014920170117,0.15393056452321843,9.205367128261543e-4,95.08706423044237,2011.6496146000882
ENSG00000003436,0.1006407625302139,0.05817385117353405,3.094744023513419e-4,73.11129307325619,2548.778941548727
ENSG00000003509,0.05260695534646775,0.019851681262818017,1.0162476659546067e-4,66.57229752979377,1124.1998696695646
ENSG00000004142,0.10284070478245236,0.021052344888936002,1.0886668318750831e-4,53.258307470764734,1221.8492660537217
ENSG00000004399,0.035816326530612244,0.07871720116618075,4.430315997373984e-4,43.684020321230044,275.3938512165314
ENSG00000004455,0.10426735072775975,0.10749211415232965,6.066173937745177e-4,55.8014238068239,283.68833457693745
ENSG00000004478,1.7078850778382484,0.13458511251680444,7.938908927507345e-4,87.17136037962528,3688.701447174287
ENSG00000004487,0.08821860970194007,0.008938055694218853,4.532779027552278e-5,75.76177932414517,1691.2475128955439
ENSG00000004660,0.036440593895704504,0.04794814986276908,2.5581335219308126e-4,121.62709800652813,2798.1237894364003
ENSG00000004700,0.03186696700675765,0.007226069616044819,3.747868209149793e-5,52.139580984169044,617.1413849012497
ENSG00000004766,0.037088888888888887,0.05454248366013071,3.3752777049408613e-4,29.573846670379517,442.3009369560058
ENSG00000004777,0.023257977486277795,0.03975722647226974,2.09535290365354e-4,57.880116609868246,1136.181301333429
ENSG00000004779,0.19073654612200266,0.03685730359845462,2.238203067753169e-4,49.63880839021782,76.14552601657351
ENSG00000004864,0.04073333333333334,0.03437412095639944,1.784964130067412e-4,97.67892739687021,1491.8167019188204
ENSG00000004866,0.07546666666666667,0.11978835978835979,6.883013980191202e-4,75.58786860176335,2380.5464779102376
ENSG00000004897,0.15082836123501128,0.021986641579447706,1.131368610119217e-4,74.72354326135446,1995.5453490619484
ENSG00000004939,0.02058209647495362,0.1715174706246135,0.0011758270537357406,34.17366223309973,253.7759987315087
ENSG00000004961,0.1016528032840013,0.013158938936440297,6.830673733969553e-5,53.763439981751425,577.0024708890182
ENSG00000004975,0.2249272699433471,0.07051011596970129,3.856081541632667e-4,71.62892708522128,2109.5848306171047
ENSG00000005007,0.2775014801657786,0.024288969817573617,1.296051727236108e-4,30.444976992517585,428.7990877309171
ENSG00000005020,0.017466666666666665,0.00499047619047619,2.5205292783925176e-5,40.6961931021072,724.2258429456795
ENSG00000005059,0.006333333333333333,0.004236343366778149,2.136053054102288e-5,68.56310787593316,1262.909728404591
ENSG00000005156,0.04880970205120527,0.04319442659398697,2.278292028706303e-4,69.31435672709895,1330.0372908252612
ENSG00000005175,0.06769908361156496,0.01196096883596554,6.19744330703687e-5,18.9915826934198,263.9491360342495
ENSG00000005187,0.04750563244287093,0.023287074726897516,1.264788832776621e-4,65.67045147380752,673.2015578255632
ENSG00000005189,0.06648090153626118,0.026277036180340392,1.3535358094049734e-4,84.37110833002384,2305.05216360544
ENSG00000005194,0.059261483038126686,0.03425519250758768,1.8694807141099573e-4,20.777991106873063,397.59511518325394
ENSG00000005238,0.09469850263051396,0.0830688619565912,4.5825555898872843e-4,66.68792549808798,2938.437927761084
ENSG00000005249,0.3131111111111111,0.023262341092950306,1.2150487159841612e-4,66.04333121939108,947.9846706830949
ENSG00000005302,0.061625605678018155,0.025893111629419395,1.338705667544956e-4,64.04263041492469,2065.199043774306
ENSG00000005339,0.08817777777777777,0.05264344941956882,2.8332941812833434e-4,41.72254242497299,293.4188466732155
ENSG00000005379,0.42018807284847043,0.10557489267549508,6.07669721668858e-4,103.89913538910879,4937.462312922287
ENSG00000005436,0.045907334538622425,0.003262781417101807,1.7003647386885863e-05,59.022256365960345,488.86360197142676
ENSG00000005469,0.017220983225055754,0.005266355726316744,2.8438209899295405e-5,21.784082484650185,202.85857430718897
ENSG00000005483,0.21633333333333332,0.0532840722495895,3.137014796073986e-4,58.60114933215441,373.39241091526947
ENSG00000005486,0.32697768762677487,0.011853459765335321,6.0935106853814356e-5,53.0553421224686,931.4519840811313
ENSG00000005700,0.04360824331326982,0.011181600849556364,5.7798098240653423e-5,59.76854913367783,853.8982075763192
ENSG00000005801,0.17904817955645916,0.05551881536634393,3.052323717891706e-4,69.08510684592818,1334.0927565732263
ENSG00000005810,0.029166666666666667,0.014656616415410386,7.619186541759534e-5,45.0030221676895,561.0715057224336
ENSG00000005812,0.04621285353456609,0.024069194549253173,1.261014643831012e-4,43.882319638185336,310.9424777704646
ENSG00000005889,0.09954864202158396,0.06144977902566911,3.8369254460082156e-4,41.43340444858819,229.66296369436873
ENSG00000005893,0.03998032948119007,0.013906201558674806,7.276574539958427e-5,62.390792918104516,390.6630503530305
ENSG00000005961,0.0517264634475317,0.13095307201906758,7.583993642181813e-4,62.217499912195656,1089.7220692052024
ENSG00000006007,0.06790261335715882,0.01147003604006061,5.816123227528042e-5,76.3089421030871,1460.9407872289466
ENSG00000006016,0.0845895294357303,0.3383581177429212,0.0020759943632306785,14.886443090752,76.57940621803237
ENSG00000006025,0.039882451721242655,0.016081633758565587,8.328998943213264e-5,58.788307888601565,621.2971829159319
ENSG00000006042,0.09343977785491149,0.06746554357755342,3.605792848637499e-4,37.414366964251144,310.4833568623035
ENSG00000006194,0.1342373321222345,0.023124432751461584,1.2755259498808727e-4,53.671668362482805,490.1487865761069
ENSG00000006283,0.001633936074196259,0.007780647972363139,4.006712096989349e-5,56.695084308552076,507.84341762423037
ENSG00000006451,0.038620437511425264,0.017838539266247233,9.109899724627971e-5,105.44407274673975,3442.49581171357
ENSG00000006453,0.03411111111111111,0.011165666484815422,5.648904752274793e-5,89.41077110530128,1561.650617173088
ENSG00000006459,0.04263194274119824,0.02395052962988665,1.2380776654464845e-4,65.61837506309786,2304.7407782990067
ENSG00000006468,0.019733333333333332,0.08969696969696969,4.945934272226842e-4,69.1959724586685,1120.2001619582652
ENSG00000006530,0.05697777777777778,0.005740834033025469,2.9489158930488153e-5,66.2865753940426,332.27520971794365
ENSG00000006576,0.06654444444444445,0.017019039499857915,8.769033634374922e-5,52.28369071030451,2144.711633776238
ENSG00000006607,0.036444444444444446,0.007303495880650189,3.704929595324476e-5,60.283838172118756,630.1123182985871
ENSG00000006634,0.13350398739785369,0.030068465630147225,1.5671316852357333e-4,61.9437199279033,2522.262487234489
ENSG00000006638,0.011869737242568732,0.06087044739778837,3.2672042864450234e-4,36.028693341745665,656.5418633720276
ENSG00000006695,0.039733333333333336,0.020857392825896763,1.1247109725010402e-4,26.731620825428624,246.4621214453033
ENSG00000006704,0.07137777777777778,0.11606142728093947,6.597878339685226e-4,99.66695569616142,927.2559168276584
ENSG00000006715,0.04552222222222222,0.017210670027305187,9.152750103501324e-5,43.089363060982706,98.68322798765894
ENSG00000006744,0.09673498470178968,0.03756698435020958,1.979546828790345e-4,38.73822183982641,432.2183555902134
ENSG00000006747,0.03317431514867712,0.30158468316979203,0.0022928459028935546,69.70464670976685,4161.249398941972
ENSG00000006757,0.015448648243278714,0.002832016176586382,1.4797904030788333e-5,53.68890066294886,480.29039569303814
ENSG00000006831,0.12262222222222222,0.0426512077294686,2.2452652159552332e-4,88.98268067986771,1643.0084364673803
ENSG00000006837,0.042508151248235926,0.023228497949855695,1.2697518641839104e-4,58.43695311442155,226.92289010444756
ENSG00000007001,0.007188888888888889,0.011981481481481482,6.129600006469981e-5,61.62705811291326,1810.9784759693048
ENSG00000007038,0.326192337763878,0.25785955554456763,0.0018849546886556816,84.4664802969567,109.88158436629965
ENSG00000007080,0.12162321576029256,0.02113348666555909,1.1520673962048388e-4,66.91399498483942,198.70566917068027
ENSG00000007168,0.08424617723330055,0.014401055937316335,7.919618443972569e-5,41.53277428038975,82.48330850373554
ENSG00000007202,0.1905504554637933,0.02348126376633312,1.2787634795723656e-4,60.800408793522415,181.98132453755443
ENSG00000007255,0.05237277552294724,0.02567292917791531,1.3675192700389425e-4,58.87457810491707,650.9635528524091
ENSG00000007264,0.07335718932986338,0.6986398983796512,0.008677427646132923,42.50419642790321,175.47902119100308
ENSG00000007314,0.012985125248316295,0.05771166777029464,3.46532318600317e-4,60.927040888906866,351.5557986690801
ENSG00000007341,0.06843333333333333,0.016178092986603623,8.273007999335234e-5,90.7610657648611,1426.804159817777
ENSG00000007372,0.001417020921897141,0.010121578013551007,5.1617737113291544e-5,64.41233087327359,1380.7908533757054
ENSG00000007384,0.1528203429139402,0.10053969928548698,6.063864633630623e-4,38.91311970536126,143.6112055641663
ENSG00000007392,0.14980385962140957,0.015860652156845904,8.372316544398331e-5,47.754896414695196,195.96007337878746
ENSG00000007402,0.001888888888888889,9.12506709608159e-4,4.5959498021869185e-6,49.78840848757402,290.4628214008176
ENSG00000007516,0.024061959545830514,0.02313649956329857,1.224741394749707e-4,53.99612738942551,134.12040209347742
ENSG00000007866,0.06824897531217233,0.22376713217105684,0.0015950257451798984,52.96001240082776,259.6505435390627
ENSG00000007923,0.17158691413745988,0.01846013062264227,1.00080312832386e-4,28.026796316628996,221.61062226954516
ENSG00000007944,0.7486948694869487,0.020794191625800547,1.0651160213257778e-4,74.49129802986035,2248.594319613703
ENSG00000007968,0.10064354665713264,0.019909702602795776,1.0185628338178141e-4,63.2231504744752,1680.9288193749708
ENSG00000008018,0.39523020022956257,0.02506215600694753,1.295403080276431e-4,75.53445710824322,1573.7891866730033
ENSG00000008056,0.005917420092830902,0.021517891246657823,1.1196353182774291e-4,57.49133199962642,1088.6240021960384
ENSG00000008083,0.18611111111111112,0.07009834693450513,3.80280459331676e-4,44.594078432379234,1825.5645044627029
ENSG00000008128,0.11979648473635522,0.006607638430025109,3.3397278101971125e-5,66.33829762965773,977.3502201257597
ENSG00000008130,0.3076082999635967,0.03906137142394878,2.1287010831654664e-4,60.97303743735927,716.8009149129616
ENSG00000008256,0.02738888888888889,0.010433862433862434,5.312567128854669e-5,59.067562566026744,1344.6399903247457
ENSG00000008277,7.777777777777777e-4,0.00707070707070707,3.585160231261676e-5,61.40708629756879,1169.6155825336277
ENSG00000008282,0.038724727838258165,0.014210909298443363,7.235300425824971e-5,79.7410622164805,3566.328532168385
ENSG00000008283,0.04271534916696207,0.08629363468073145,4.98708072464813e-4,69.40586413460488,546.1599653931498
ENSG00000008294,0.07696666666666667,0.02152913752913753,1.2791510548636667e-4,44.958291646209396,177.8677983815569
ENSG00000008382,0.13161843515541266,0.0343651266724315,1.9177474218616119e-4,30.202179983581697,132.30040501646738
ENSG00000008394,0.010366666666666666,0.023295880149812733,1.2719293992516096e-4,52.734197582671214,515.5654591704829
ENSG00000008405,0.0265,0.004596704249783174,2.4075795959040292e-5,47.12303832553703,161.26437080535743
ENSG00000008441,0.06803333333333333,0.05356955380577428,3.1041387385693196e-4,49.64842622878826,189.11108584424755
ENSG00000008513,0.013455555555555556,0.09279693486590039,5.924462641651501e-4,42.69680772510227,1026.2875756832939
ENSG00000008710,0.06144413864088966,0.2925911363851889,0.0021113648022439515,107.97255058446059,3559.268123978296
ENSG00000008838,0.1374108612177729,0.012824158769740822,7.049112205809806e-5,46.39867543967679,33.40747945436533
ENSG00000008853,0.006011573683914827,0.016247496443013047,8.30001450930267e-5,50.07914397170832,453.32213521039057
ENSG00000008869,0.04241111111111111,0.08002096436058699,4.663995287117275e-4,23.271562650049976,299.5860730553411
ENSG00000008952,0.04914199250318099,0.014141580576454961,7.469686994830413e-5,51.924257034449404,81.6583764860925
ENSG00000008988,0.609885447602885,0.009686871785306306,5.1179212718439216e-5,47.5319061220665,89.24300701390348
ENSG00000009307,0.13186613785416182,0.015342191722415568,8.022361075004489e-5,52.896997146147775,334.7040746359771
ENSG00000009335,0.3877111111111111,0.030661218751372964,1.588987320855485e-4,51.624380307412785,407.63970035790726
ENSG00000009413,0.034633333333333335,0.007679231337767924,3.96961139328567e-5,56.009493033514914,540.8767048966993
ENSG00000009780,0.011764025782582305,0.0013703000329158188,7.065869870364626e-6,34.23024195148058,135.88337149625113
ENSG00000009830,0.04419316951845796,0.06268534683469215,3.3626071493984545e-4,90.3243586859448,1789.3163110427367
ENSG00000009844,0.06954954954954955,0.008650441486262383,4.412458457504072e-5,35.05508823366625,91.30262748043833
ENSG00000009950,0.06274496202004787,0.011827514047134377,6.067369227077711e-5,43.34607159636263,466.99952567147966
ENSG00000009954,0.2988882446365997,0.0562878050163088,3.0992102683681966e-4,48.872208631921076,226.2967791910255
ENSG00000010017,0.18975409836065574,0.026172979084228377,1.3498507461286996e-4,86.93213395298581,3237.245781063675
ENSG00000010072,0.05114873884634301,0.11366386410298446,6.695863958915335e-4,45.34453551514238,646.8183057710385
ENSG00000010165,0.17904997990084418,0.04793841496675882,2.615786927041489e-4,39.92639852017705,211.91552224300972
ENSG00000010244,0.3173310521813516,0.06352974017644676,3.882657667119693e-4,44.62262520053706,356.5216665722344
ENSG00000010256,0.17624004898958973,0.03645088913952218,1.961958024796666e-4,61.64339399813877,167.10739274195112
ENSG00000010270,0.0514446227929374,0.018210485944402617,9.273727347892714e-5,93.67897470306455,1541.7586469200469
ENSG00000010292,0.07201064360552137,0.011633383458080996,6.242197355132824e-5,38.86942764012187,135.83243294477916
ENSG00000010310,0.09254696643055128,0.0830017636148442,5.01544982772844e-4,36.68462863476625,118.41060732063352
ENSG00000010318,0.03948874475391072,0.02062075444068445,1.0592851673183788e-4,63.66888760171411,1583.664963514973
ENSG00000010319,0.0025075749660432556,0.010670531770396834,5.4677023842302385e-5,54.10811383284797,387.389993582236
ENSG00000010322,0.09377412989389997,0.04412900230301175,2.292401027803215e-4,65.31718331731807,565.560512815965
ENSG00000010539,0.11498156413739569,0.03527041844705389,1.8596549788310262e-4,49.57887849812747,1510.9413628779735
ENSG00000010671,0.03997430431862645,0.021903728393767915,1.1403223893716684e-4,57.043697771257285,1087.2164099736538
ENSG00000010803,0.01638888888888889,0.03277777777777778,1.7044979577359275e-4,74.09967330135765,2255.729389089728
ENSG00000010810,0.028244444444444444,0.03246487867177522,1.744383881741924e-4,58.78089713373798,413.62374614152986
ENSG00000011007,0.2364675905785843,0.028819937913294857,1.5146920697687338e-4,64.23356208042458,1437.6837660603578
ENSG00000011021,0.2557903033076552,0.1052634993035618,5.939255498260252e-4,48.231346099457205,1222.336614385969
ENSG00000011028,0.03224178977407098,0.15727702328815113,9.445361823231538e-4,87.36505557663972,2229.1751267044847
ENSG00000011105,0.0037,0.01574468085106383,8.364009288776656e-5,53.62510117561429,207.16893545600806
ENSG00000011114,0.04138888888888889,0.011626092384519351,5.931737393269734e-5,50.13395507940975,229.21860747191477
ENSG00000011132,0.30313132515775687,0.03728552584966259,1.971561993392719e-4,62.87974450238173,2014.8998455987385
ENSG00000011143,0.06308142110392487,0.016710310226205262,9.531548758932207e-5,22.906355223930433,148.74541877725005
ENSG00000011198,0.4981679613073428,0.014609031123382486,8.911777680013173e-5,43.48004305640281,43.108696781337585
ENSG00000011243,0.17727285200735435,0.01881877409844526,1.0055430606747727e-4,41.14600178777745,166.68014020861528
ENSG00000011258,0.08827897804570586,0.1605072328103743,9.816504786931033e-4,50.35715392056491,498.5893310786714
ENSG00000011260,0.045405033537808864,0.021934798810535686,1.129425442318736e-4,69.2658576166191,733.0802541024304
ENSG00000011275,0.13748888888888888,0.011061053007955663,5.7892108101318255e-5,53.13275605565732,736.6794445326718
ENSG00000011295,0.0832903920925657,0.011544059888089493,5.887064886033966e-5,53.9523924582175,412.41129658375894
ENSG00000011304,0.7299240588140249,0.08065459213414639,4.522728059919285e-4,21.682734436604836,224.53069253281546
ENSG00000011332,0.019468363908648447,0.0327199393422663,1.6800289813724534e-4,70.37798531266371,1104.5495331008015
ENSG00000011376,0.062177777777777776,0.00889524717850898,4.5695373148102026e-5,59.98852616568252,851.1034182953513
ENSG00000011405,0.06538888888888889,0.009183832709113608,4.7597070320199044e-5,81.73096273070283,431.3448680673546
ENSG00000011422,0.05839551374148399,0.13424256032525056,8.36570553202256e-4,25.423048984397518,236.6106668858622
ENSG00000011426,0.34372965229847635,0.02538623724508688,1.4188742797058412e-4,45.332039604365704,366.3716758327273
ENSG00000011451,0.11899669453626288,0.04989379225839115,2.6153181117932186e-4,85.03925546095314,553.5750807362365
ENSG00000011478,0.044560645674661815,0.012641317921889878,6.698303491052371e-5,39.47484721414197,560.9897033943159
ENSG00000011485,0.12480696982967249,0.03428762907408585,1.9303270216017038e-4,34.72573188372453,152.67023928032336
ENSG00000011523,0.026556548360684915,0.006015073241378237,3.0536571736621636e-5,68.65018249984968,897.1771840829288
ENSG00000011566,0.05917777777777778,0.016257631257631258,8.293520335909433e-5,105.4945687478323,4321.747846895507
ENSG00000011638,0.057561728395061726,0.05508299367948491,3.1864612577760855e-4,44.10129820749933,732.7768068455771
ENSG00000012048,0.10301772963891612,0.018764613777580347,1.111688512189096e-4,47.26738965859161,232.57975239930238
ENSG00000012061,0.07501052906748769,0.22730463353784147,0.0014893246240197202,116.92785919830777,2502.813822923499
ENSG00000012211,0.23197181547946713,0.048682437666205065,2.5543218410416983e-4,74.7370102186603,1700.1882630117761
ENSG00000012232,0.02040776736697123,0.006055717319576033,3.060886291265114e-5,69.21408069193441,1156.5878066968944
ENSG00000012660,0.5400543925115426,0.07082680557528429,4.481309727414416e-4,60.120535226903144,130.69181807620498
ENSG00000012779,0.009077025041062732,0.02486856175633625,1.2859818255980487e-4,59.89031708843975,1782.6598507546246
ENSG00000012983,0.02821111111111111,0.010645702306079665,5.386485136706276e-5,64.59015259009095,1425.0154573135078
ENSG00000013275,0.15181436682300667,0.06460185822255603,3.511131900754945e-4,87.1913723429557,942.7556557111011
ENSG00000013288,0.06032614643756156,0.03879494947753155,2.0615585013980005e-4,61.563161769049806,483.252536346753
ENSG00000013374,0.08450497949619215,0.02929115407147042,1.5053242909314894e-4,70.01514371014468,1613.8205218198727
ENSG00000013375,0.09368456602499156,0.011666820177458476,6.815097230537151e-5,38.17094900060454,163.2664101152102
ENSG00000013441,0.4541083916083916,0.033231495909871324,1.7328544856550713e-4,69.23602088129464,2757.809164774998
ENSG00000013503,0.025855555555555555,0.00350821649329112,1.7959458126414167e-5,63.49927475214796,780.9402487307411
ENSG00000013523,0.019218052570672838,0.006755027265614354,3.407956868586475e-5,69.6568958627121,1965.0655634646319
ENSG00000013561,0.10201342281879194,0.008601469040370315,4.384681917715453e-5,64.25933465980482,1415.045060338818
ENSG00000013563,0.03537284894837476,0.02620211033212945,1.3954394475571772e-4,49.567697765924784,264.8883334517491
ENSG00000013573,0.053055340693340836,0.070271974428266007,4.0027596485187907e-4,51.84829466116656,445.4961580253689
ENSG00000013810,0.2105934003682198,0.06420530499031092,3.529882645056138e-4,63.90935343432757,777.5234789434116
ENSG00000014123,0.02692481737668886,0.0019300944356049363,9.693239604041247e-6,43.008902885950405,1177.0366513241522
ENSG00000014164,0.09408888888888889,0.017359573595735957,9.009894293588016e-5,29.47857587570251,556.0474983858422
ENSG00000014216,0.1475654897494305,0.20076937380874899,0.0011714779648023378,44.1619123619845,125.67016143542219
ENSG00000014824,0.04721111111111111,0.0036883680555555554,1.8789570936389226e-5,53.239535904414794,589.1334420424055
ENSG00000015133,0.024633333333333333,0.02663063063063063,1.3641074572185477e-4,85.7172231146847,1588.7360548984461
ENSG00000015153,0.028621562170203566,0.04810346583227491,3.0098436631083287e-4,57.52384198845349,230.63778946312368
ENSG00000015171,0.012622222222222222,0.027439613526570046,1.5679571069040393e-4,37.83340640623752,287.4842612300638
ENSG00000015285,0.04246530072703238,0.16986120290812953,0.001133923014780543,48.484110900791826,122.01932997370523
ENSG00000015475,0.29093841719770486,0.05812955388565532,3.1383593906951274e-4,29.90574794169746,307.0664101784547
ENSG00000015532,0.047359713222114984,0.0118844951623877,6.230584116071773e-5,31.83585806583193,331.8267896870799
ENSG00000015676,0.07808888888888889,0.037999459313327925,2.063223189012533e-4,69.17984123375739,597.5746897731651
ENSG00000016864,0.05002208480565371,0.0730249413221222,4.299397642249125e-4,55.158206125938946,512.7556144099062
ENSG00000017260,0.12864444444444445,0.09564642709624123,5.589642449524742e-4,59.28208364988964,1059.0335023961652
ENSG00000017483,0.06026972192385726,0.08488693228712291,4.6431651855656644e-4,49.33197242477944,288.97053317996506
ENSG00000017797,0.061897132939488,0.06252235650453333,3.3624333972730966e-4,54.84924488411909,313.82253489782306
ENSG00000018189,0.016877777777777776,0.010924128011506651,5.546657531244562e-5,65.88727446548242,2275.632746368514
ENSG00000018510,0.06514444444444445,0.015735373054213637,8.210159597035218e-5,49.52334845848334,802.4105943333379
ENSG00000018610,0.036546460445018775,0.021753845502987368,1.1527760614238225e-4,52.17434843025569,210.10751310913656
ENSG00000018699,0.04681111111111111,0.007076509616192155,3.567332480142449e-5,67.96061848055048,1938.2507174142693
ENSG00000018869,0.006652614938743248,0.006586747464102226,3.520032289313148e-5,46.359174104763824,425.5231627095045
ENSG00000019144,0.11345399168277397,0.05878445164910569,3.147919149184564e-4,114.92036542942559,2328.6164710392986
ENSG00000019485,0.0051933131696794916,0.0018448714634740646,9.27604444848904e-6,69.65302726354463,589.625076808592
ENSG00000020129,0.1705359701920321,0.033669490659828646,1.8040425058746753e-4,61.954246556225904,286.61195498239977
ENSG00000020256,0.016866666666666665,0.02135021097046413,1.092395063153247e-4,78.5731678603958,994.033249366068
ENSG00000020426,0.033933333333333336,0.024950980392156864,1.2936356190592423e-4,70.38176382965314,1628.1500721366547
ENSG00000020577,0.03233333333333333,0.022453703703703705,1.1766983791660374e-4,49.98392103111619,782.8908475310427
ENSG00000020922,0.024178753843920337,0.005194146905246044,2.701953014725447e-5,46.824999019575024,253.65282500731155
ENSG00000021355,0.049338831224228635,0.01084369917016014,5.6458272119019565e-5,41.74136386527332,548.062773882263
ENSG00000021574,0.0422,0.10683544303797468,6.954819717920354e-4,21.348278952323096,598.1715957816741
ENSG00000021762,0.0670577045022194,0.09511731135066583,5.256951886327027e-4,54.021844432441185,894.8141231663321
ENSG00000021776,0.07915555555555556,0.026923658352229783,1.3932574085370058e-4,69.33625110696015,2873.962294580212
ENSG00000022556,0.0493191476162412,0.08151925225824992,4.244817562449571e-4,21.09474580620304,57.105987226598074
ENSG00000022567,0.10185555555555556,0.03077207116482041,1.6010205388741004e-4,61.3517843817082,956.2857566711573
ENSG00000022840,0.18198109733644285,0.012533133425374852,6.492857533546227e-5,52.472352345594445,233.6891743773067
ENSG00000022976,0.04928442338689982,0.011678773314431238,6.230367931051762e-5,63.07476726743743,342.5779238559862
ENSG00000023041,0.07819300615338436,0.016743684401152967,8.663896453671216e-5,46.71471223692962,1033.6934372316914
ENSG00000023191,0.35834954438415073,0.08402099516627216,5.353711863866772e-4,33.509046577937426,244.91506605918016
ENSG00000023228,0.09091556483965153,0.04067810507366959,2.1440260855338855e-4,55.32488143974282,1608.8037640641087
ENSG00000023287,0.07059678140366563,0.020522320175484193,1.0574049180059202e-4,55.40421921027625,1770.2808920240495
ENSG00000023318,0.09588888888888888,0.005078860640301318,2.5680841010520053e-5,42.02885229922551,162.5101028894478
ENSG00000023330,0.09585340925682581,0.014712725902812866,7.937690898345562e-5,72.7572106267461,544.1987397466019
ENSG00000023516,0.04649536075050919,0.009364624521754118,4.739568473733606e-5,84.10817314778605,1437.5303476960999
ENSG00000023572,0.08049124553978923,0.008617906374709768,4.384524730903019e-5,67.9026917661141,914.9767496055256
ENSG00000023608,0.03103678080670242,0.005674000147477591,2.8933624444374297e-5,66.18804609191375,703.4137059393979
ENSG00000023697,0.008288888888888889,0.00326334208223972,1.640885430460472e-5,63.08298087114417,2207.1471078216937
ENSG00000023734,0.07214719965567332,0.02192924001692198,1.1583458474312614e-4,50.59222240413913,107.63719215583842
ENSG00000023892,0.041212121212121214,0.030414849603041486,1.5933828726876463e-4,69.53799715396323,1154.3821664097813
ENSG00000023902,0.037356083823407604,0.09457236410989267,5.447937063970002e-4,51.5008102297204,1505.080084606674
ENSG00000023909,0.06418514769485599,0.010769320083029528,5.491076427062148e-5,70.7614687805378,1483.5185278179542
ENSG00000024048,0.14566666666666667,0.053357753357753356,3.446286315361292e-4,41.58198822807242,332.01334169441566
ENSG00000024422,0.11401800477677751,0.027540580863955923,1.4633132348102021e-4,51.90153926456076,246.47225836303096
ENSG00000024526,0.035041354671364947,0.010618592324656045,5.4015925374677225e-5,61.397431912692824,1608.0013303169312
ENSG00000024862,0.010207074558573356,0.004026459391942152,2.054159311244601e-5,43.13067105386196,110.29804548180914
ENSG00000025156,0.050597352276396515,0.015544501467402924,8.358666719691883e-5,50.14439429190966,500.28210121935444
ENSG00000025293,0.05725555555555555,0.01006248779535247,5.248702499698378e-5,36.22854681353373,403.5141960881797
ENSG00000025423,0.004999085533134183,0.00704096553962561,3.569502002892904e-5,58.060014803383744,1400.348150804694
ENSG00000025434,0.11478577111035344,0.017261018212083222,9.567854910778673e-5,9.825712818064964,16.056162711842617
ENSG00000025770,0.12620046951696665,0.04539585234423261,2.457630069625467e-4,64.76111958898746,261.88133398381706
ENSG00000025772,0.21962646407090852,0.0609227362193921,3.345770123854245e-4,84.76709684919818,979.0371233337219
ENSG00000025796,0.04595803781833085,0.012078327941742666,6.71265034641325e-5,43.9348042444698,129.46882223769467
ENSG00000025800,0.1272079987880624,0.025016322278871662,1.2904565940540343e-4,70.34423054299005,2793.5722048853704
