gene_id,chi,beta_org,beta_adp,fk_mean,fk_var
ENSG00000004399,0.0613469387755102,0.0929499072356215,5.188774522106445e-4,85.94116368909737,3128.5453905736485
ENSG00000004455,0.14793293555747672,0.15018572137814895,0.0011527535921241415,67.52796460459041,63.74509783273788
ENSG00000004478,0.0977091507404126,0.05567472976661687,2.97032667945809e-4,84.91701524589085,2895.8846052194767
ENSG00000004487,0.13149321706996872,0.022286985944062494,1.1503414097148326e-4,84.50086496941677,1564.9844445703002
ENSG00000004660,0.056512681458946466,0.15697967071929575,9.638011324283822e-4,144.39148762871605,984.2972867968638
ENSG00000004700,0.04038028355638002,0.01922870645541906,9.920294956785442e-5,71.6645280698785,786.0962941339913
ENSG00000004766,0.03367777777777778,0.09354938271604939,5.241296718328871e-4,88.31467458818656,3244.1928817080397
ENSG00000004777,0.04986510373057959,0.05634474997805603,2.99511452994465e-4,72.66598789725583,1183.911591926034
ENSG00000004779,0.18722174490353824,0.10607464300483753,6.009362327480764e-4,85.07624899115214,1923.0767771057253
ENSG00000004864,0.08438888888888889,0.07850129198966409,4.298033176978705e-4,106.16658140938914,1675.3167410362857
ENSG00000004866,0.07325555555555556,0.0704380341880342,3.796716354637267e-4,89.86127229061844,1727.0692646234138
ENSG00000004897,0.1719428836239356,0.0739539284404024,4.0250301807429815e-4,105.03424166027536,2032.4419453330374
ENSG00000004961,0.118828994274603,0.027796255970667365,1.4562965597217603e-4,73.1689820089858,1168.2639520458151
ENSG00000004975,0.12478946562547849,0.020955409844748696,1.0842117766721157e-4,55.843755890350856,2304.8352261092687
ENSG00000005007,0.3448194197750148,0.08180769152432142,4.5034855721603687e-4,72.04154743940552,1900.2333916859207
ENSG00000005020,0.006955555555555556,0.003495254048017867,1.754659651156002e-5,61.644318506070036,1154.16514557333
ENSG00000005059,0.006866666666666667,0.007715355805243446,3.984765738242505e-5,73.593250771419,528.5482578643196
ENSG00000005156,0.17656086240455157,0.19296269115251538,0.0012263989641035343,93.0104788720152,1009.3143076178621
ENSG00000005175,0.08413250929412043,0.01657783434366905,8.692229329795318e-5,42.54357732570826,680.971089439415
ENSG00000005187,0.15236562600579337,0.35850735530774913,0.0025214519855652597,73.66681873696349,528.4581341333824
ENSG00000005189,0.05119226690996967,0.015922944606522448,8.105112749016104e-5,108.19519697046267,1944.4697492220876
ENSG00000005194,0.07229060342239568,0.039611289546518186,2.0845461306252542e-4,77.18054820242803,3070.2717626204894
ENSG00000005238,0.06900040469445569,0.14375084311344935,8.710297750945852e-4,123.11683155381601,2828.2109867684103
ENSG00000005249,0.14294444444444446,0.03827160493827161,2.0159056243193458e-4,70.05175478794558,968.1635276217166
ENSG00000005302,0.05964648877362997,0.10024619961954617,5.650667013920979e-4,89.48079840803824,2756.462723482182
ENSG00000005339,0.08012222222222222,0.05805958132045089,3.421533574910299e-4,50.14616890240932,566.019568984555
ENSG00000005379,0.18394635559258818,0.02703105886738989,1.4009124932529425e-4,93.46366134240183,5565.05369630697
ENSG00000005436,0.0694813711935907,0.01384091059633281,7.038075417949136e-5,90.40786817263286,1554.9796493852518
ENSG00000005469,0.013788422379520993,0.011255855003690605,5.8780626182238775e-5,38.572371451440944,903.6057746896245
ENSG00000005483,0.1938888888888889,0.055396825396825396,2.9632708251135797e-4,87.3395788088665,1587.7800919358478
ENSG00000005486,0.11075050709939148,0.026244195995116466,1.3626893771056378e-4,84.31212577856432,912.8156790340072
ENSG00000005700,0.08517027411275428,0.057547482508617756,3.071258273011491e-4,89.47722852483348,2009.6156610180979
ENSG00000005801,0.21473475829967095,0.11301829384193209,6.543348149780693e-4,92.17725822558842,1692.4497041379855
ENSG00000005810,0.029655555555555557,0.01900997150997151,9.730937601584577e-5,83.74496905688426,1094.4274189692005
ENSG00000005812,0.08079453678006798,0.04070253742068916,2.167758906720853e-4,74.53999191890037,1358.7234989474946
ENSG00000005889,0.1042027831139015,0.08541211730647665,4.7123315201717396e-4,85.8593149641891,1641.5120709270723
ENSG00000005893,0.05733956233095648,0.03652201422353916,1.933976516198264e-4,89.92657818145543,1364.3353984509395
ENSG00000005961,0.04875910439708659,0.3611785510895303,0.0025262547047687277,68.20559158056278,1147.661814292057
ENSG00000006007,0.052378825106097836,0.027567802687419915,1.420922790455194e-4,91.83140002561947,1646.169640170694
ENSG00000006016,0.07710327969036464,0.6425273307530387,0.007697788594226293,18.98020660591159,88.39974391447788
ENSG00000006025,0.04659949622166247,0.0394910984929343,2.07895738421688e-4,91.54982258177814,1284.4707533807396
ENSG00000006042,0.13252342936480388,0.15966678236723358,0.0010566087853884844,44.24428709681895,328.98439552527293
ENSG00000006194,0.15259845584895868,0.06591725954598647,3.5449180383000746e-4,90.58309612668889,2301.641711731192
ENSG00000006451,0.04819937846566327,0.03983419707906056,2.086802455147185e-4,108.10724461229023,2909.9994826104376
ENSG00000006453,0.04535555555555556,0.019382716049382718,9.902187503369515e-5,107.47236750241572,1712.0190012818748
ENSG00000006459,0.04603224152155009,0.027564216479970115,1.424409120919382e-4,94.26572001069475,3195.1341986208427
ENSG00000006468,0.041466666666666666,0.05350537634408602,2.8535233288352294e-4,67.64318497895276,1798.9136621936368
ENSG00000006530,0.07388888888888889,0.015425655300394341,7.965561679251224e-5,87.31511688536872,1100.9612490039153
ENSG00000006576,0.06503333333333333,0.024131106988249846,1.2441619422089295e-4,77.37264757975738,3415.5305411376303
ENSG00000006607,0.0425,0.016221374045801526,8.278392985195499e-5,81.05837397176984,902.4628144448507
ENSG00000006634,0.2092809556627613,0.06341847141295798,3.4278397100197684e-4,93.54181233828082,2731.8696669262317
ENSG00000006638,0.07659531297555038,0.24708165475983992,0.0016901321165002303,87.80480066781496,2935.013243553356
ENSG00000006695,0.04225555555555555,0.053151642208245975,2.86905099967872e-4,65.78499809384564,2063.2193352772965
ENSG00000006704,0.09193333333333334,0.28729166666666667,0.0026841559110032712,126.69134811531313,355.9794912909492
ENSG00000006715,0.029844444444444444,0.05968888888888889,3.60203339943118e-4,59.6315472603314,257.70889912534994
ENSG00000006744,0.1692443103231485,0.08591081742291802,5.22234765564368e-4,50.281244877540054,433.5648692139662
ENSG00000006757,0.03100978664366868,0.01179079340063448,6.0094612112528156e-5,84.07814428693193,1501.533446858044
ENSG00000006831,0.09703333333333333,0.06280474649406688,3.343799540576605e-4,124.87774637133276,2051.905622755032
ENSG00000006837,0.026740960630687625,0.09382793203750045,5.294092713864362e-4,88.53490601778473,2872.14742414638
ENSG00000007001,0.0033444444444444446,0.005266841644794401,2.6539345746996203e-5,77.85301413929763,1774.8707797895604
ENSG00000007038,0.4975762314308053,0.5265356946357729,0.006982867100945179,88.139986111144,103.25979062474835
ENSG00000007080,0.13613306594314026,0.05970748506278082,3.200919076958314e-4,101.80946963419325,2530.2603804280407
ENSG00000007168,0.07625413574175087,0.040777612696123455,2.1431770098679625e-4,75.956694839926,2001.7149369007211
ENSG00000007202,0.24123630950271152,0.06107248341840798,3.260683349081647e-4,99.35586205206354,1414.6985141614987
ENSG00000007255,0.08944739306899782,0.07127282316254807,3.8933494037541845e-4,95.54714203974358,2279.7707558426046
ENSG00000007264,0.2197462589459987,1.2208125496999929,0.08963924142659518,56.91256492457473,96.348518721647
ENSG00000007314,0.025195019138524153,0.1679667942568277,9.995288074835008e-4,88.95457195579868,1818.4319692071012
ENSG00000007341,0.040966666666666665,0.02368015414258189,1.2169453093946467e-4,112.8627858455759,2532.588847667548
ENSG00000007384,0.04820674231756813,0.15064606974240038,8.77149562855462e-4,83.57625647809921,1944.487338925961
ENSG00000007392,0.17763209857041307,0.039605819079244826,2.0753741051464654e-4,85.53007742811243,1613.923058156477
ENSG00000007402,0.0012777777777777779,0.0017624521072796937,8.832586047576986e-6,58.897461425337156,476.070484288658
ENSG00000007516,0.08278817956237311,0.058923971218770896,3.1562393034729444e-4,88.11442659052507,1443.113128915973
ENSG00000007866,0.10027642741397388,0.2445766522292046,0.0016377372658148682,98.29976017535623,2869.610746496912
ENSG00000007923,0.24238935200110534,0.1482503681963947,8.827108167215764e-4,48.572928198458484,1137.13543397257
ENSG00000007944,0.41974197419741976,0.025415802252341493,1.3073847297534905e-4,100.55121892500613,2945.228583542106
ENSG00000007968,0.2206381837683232,0.1604641336496896,0.0010072513184327992,131.72798021758678,1400.215314048466
ENSG00000008018,0.2984313225353909,0.05516290619877835,2.9201970676981745e-4,98.6909808466689,1616.9609186986236
ENSG00000008083,0.12677777777777777,0.20955004591368226,0.0013023938160237525,63.2575435181886,2430.0162139970303
ENSG00000008128,0.08551752492548052,0.01172275872864709,5.93269071015993e-5,83.3476745696488,1521.568071047288
ENSG00000008130,0.35363831250252803,0.06518678571475171,3.505531240304095e-4,107.72271077314353,1307.5488300692377
ENSG00000008256,0.036922222222222224,0.018054876392284706,9.212322046508472e-5,90.60830474963193,1955.3107608835926
ENSG00000008277,7.666666666666667e-4,0.004646464646464646,2.4237283132480435e-5,58.914130766498154,392.1793869771841
ENSG00000008282,0.06879212026956973,0.023358954251127242,1.2006441237093375e-4,122.99762243046656,3683.9978242211746
ENSG00000008283,0.05742644452321872,0.11719682555758923,6.735147242341827e-4,86.87607106403712,2008.6058087540323
ENSG00000008294,0.0823,0.03766590389016018,1.968377306499865e-4,101.23179606506262,3092.3412166454673
ENSG00000008382,0.07374062165058949,0.048997090797733886,2.5928227481580916e-4,84.48183538411455,2631.101173404195
ENSG00000008394,0.019366666666666667,0.05958974358974359,3.204776688008669e-4,87.63567844720335,1387.6077613746093
ENSG00000008405,0.035722222222222225,0.015265906932573601,7.877501945519486e-5,73.41187796836375,922.7347483383755
ENSG00000008441,0.07437777777777778,0.14033542976939203,8.255142364420324e-4,78.89262784905705,1425.8481706443836
ENSG00000008513,0.013822222222222222,0.11518518518518518,6.739136132626692e-4,86.96421094522945,4434.284437211958
ENSG00000008710,0.07444451903067732,0.2440803902645158,0.0014102858561588177,161.09130723230064,77.9336521879195
ENSG00000008838,0.18138599378314135,0.1598114482670849,0.0010982881148177074,65.13956679022249,550.1260079241929
ENSG00000008853,0.014776111017472891,0.032474969269171185,1.7216718821016054e-4,55.08069046504082,509.1400028979442
ENSG00000008869,0.04058888888888889,0.04250145433391507,2.2362895628453801e-4,71.32837185910827,3329.88708007916
ENSG00000008952,0.12981876955878813,0.1841400986649477,0.0011425108458417894,67.5018970098532,487.5610306971412
ENSG00000008988,1.216376750106067,0.035629078796311275,2.0543235813900537e-4,48.33852800117133,163.96984741939696
ENSG00000009307,0.28063353811856806,0.07503570537929627,4.5151265257662945e-4,73.08389422186482,607.7063885950129
ENSG00000009335,0.3118888888888889,0.05326881108264541,2.8785748536121474e-4,77.90870599275954,840.5631914465876
ENSG00000009413,0.07892222222222223,0.02023646723646724,1.0348079541994643e-4,71.9721692441993,837.868421368923
ENSG00000009780,0.03916524554152094,0.01541938800847281,7.928936903181226e-5,54.61729617081098,1643.6525732484624
ENSG00000009830,0.03164221725813509,0.03245355616218984,1.684499847597452e-4,118.46618052608724,2120.942433966935
ENSG00000009844,0.07048381715048382,0.03661496994830329,2.01487221251905e-4,45.11062150519833,254.5415300513339
ENSG00000009950,0.11938538378828345,0.030262454699184652,1.5627376251528587e-4,73.03886767303945,995.7899566548376
ENSG00000009954,0.26945571885950537,0.07156858402642904,4.3851378442257965e-4,51.429465442835074,287.6893112735256
ENSG00000010017,0.17970173041894352,0.053482657862780815,2.84087321743965e-4,108.93552904862415,2608.2017164050667
ENSG00000010072,0.07890114522588351,0.06658324491635739,3.781780797261863e-4,66.70254173983454,459.1640152173595
ENSG00000010165,0.13801420340345705,0.11745889651358046,6.972490412803415e-4,82.693639095789507,1479.2387790612438
ENSG00000010244,0.3999657827202737,0.22220321262237427,0.0014451558199294716,86.98638576457483,2428.569295411361
ENSG00000010256,0.16876913655848133,0.04891859030680618,2.6919569242727444e-4,79.75098100509145,479.3403183483406
ENSG00000010270,0.05176565008025682,0.0426054733170838,2.233001841450817e-4,121.05555416511876,1494.664069505774
ENSG00000010292,0.12578302566661123,0.10937654405792281,6.316259197826534e-4,68.66698964527895,1563.5301794187399
ENSG00000010310,0.38050508161379737,0.37304419766058566,0.0035635854912254043,55.7029111354991,648.1369659427783
ENSG00000010318,0.05942388401373522,0.025949294329142017,1.3376060391964394e-4,73.78301845609535,1898.2682579221428
ENSG00000010319,0.002194128095287849,0.011251938950194097,6.022740644887133e-5,62.94462564400653,346.8468110939907
ENSG00000010322,0.1545743129236137,0.05491094597641695,2.938876862866523e-4,84.52427788002726,477.0238582357315
ENSG00000010539,0.16281777605278477,0.05867307245145397,3.132511956122801e-4,86.67155017128862,1744.563994195716
ENSG00000010671,0.05971325955558151,0.046650984027798055,2.600708069596358e-4,69.49093008445354,1080.095489825825
ENSG00000010704,0.008791731020553641,0.028825347608372593,1.4821662263210308e-4,125.23494745310722,1871.203864161649
ENSG00000010803,0.058644444444444443,0.06819121447028424,3.6942270145747593e-4,83.50143685742773,2456.8253101307
ENSG00000010810,0.016022222222222222,0.05934156378600823,3.315135402455981e-4,84.21622892975002,934.4052552425974
ENSG00000011007,0.1717730408302778,0.02855744652207445,1.5130883218770873e-4,74.05361994461435,502.1135129668073
ENSG00000011021,0.21752726718023035,0.5724401767900799,0.006054575731176491,58.284897595042096,535.9172259058337
ENSG00000011105,0.0037333333333333333,0.018666666666666665,9.513607937921721e-5,88.42217358448775,1106.7670824951274
ENSG00000011114,0.047711111111111114,0.05421717171717172,3.090971000496305e-4,54.44932227740965,189.5314139784905
ENSG00000011132,0.11275151803786165,0.05857221716252553,3.137673362418237e-4,103.00202186667201,2981.0291540644175
ENSG00000011143,0.07123239124656684,0.05016365580744144,2.660716669987116e-4,81.56687372578244,2662.8579412643903
ENSG00000011198,0.2922468122526748,0.02609346537970311,1.3444352954961907e-4,81.47057646946605,1660.4850954009598
ENSG00000011243,0.18624626107955325,0.04979846552929231,2.8819536230055635e-4,45.39095892600124,247.26344171861547
ENSG00000011258,0.08520862195928658,0.148188907755281,8.854086919980395e-4,86.91117661106063,1631.4188804971382
ENSG00000011260,0.09298859141202774,0.05618646006769048,3.0335240718476275e-4,86.37980985320526,704.162254750554
ENSG00000011275,0.08033333333333334,0.015767091920183187,8.029041524470547e-5,87.33079551378717,1527.7341373685022
ENSG00000011295,0.08361830702206399,0.020930740180741925,1.0853810484407172e-4,69.79416636821738,958.4481776138891
ENSG00000011304,0.9928098238810793,0.21396763445712919,0.0015763289391806617,43.129639473279816,519.1584003165908
ENSG00000011332,0.02059153874953201,0.027639649328230886,1.41982121562387e-4,101.67812545260142,482.08700904385296
ENSG00000011376,0.07594444444444444,0.024981725146198827,1.2844001438012958e-4,87.29390973511886,1616.4065260326743
ENSG00000011405,0.05156666666666666,0.022371655820679678,1.14232290007741e-4,106.15858630940465,851.657756424398
ENSG00000011422,0.0713259489270983,0.2853037957083932,0.002086408736864706,42.50338050127268,619.2195464592107
ENSG00000011426,0.11690975387420237,0.02179119363918031,1.1271065983857768e-4,68.62162994644537,1696.0939310876229
ENSG00000011451,0.24577095080692202,0.24454820975813138,0.001539812569242382,93.63598876940681,437.4834385211834
ENSG00000011478,0.09071274298056156,0.026680218523694576,1.376533947617471e-4,78.78948984314698,2466.9929921128905
ENSG00000011485,0.1651185839076221,0.06952361427689352,3.8701608852418186e-4,64.50067089186685,1366.2209396301696
ENSG00000011523,0.10476665124061087,0.0394601322940154,2.068891862489458e-4,92.64248822027106,934.1198392057304
ENSG00000011566,0.054877777777777775,0.038782881821751075,2.0327573911644014e-4,103.0400560953864,3493.7394039889496
ENSG00000011638,0.026851851851851852,0.0925925925925926,5.213972575009493e-4,73.86665059199196,3046.1225169670297
ENSG00000012048,0.08761725362420293,0.05123816001415376,2.7104842480290924e-4,109.09127342013107,2412.4347074503166
ENSG00000012061,0.0984504117228459,0.4189379222248762,0.003992899315185357,111.1436366655573,2077.5859914580797
ENSG00000012211,0.23065066607948917,0.16300400429645878,9.697989360337875e-4,94.00961742033675,1407.8872580540701
ENSG00000012232,0.03299773031484607,0.015826249551484924,8.04029940041574e-5,81.76497695407059,1384.5757276530676
ENSG00000012660,0.19458604768831825,0.09114100594300621,5.076714054742894e-4,87.82559278418744,1988.2365427276673
ENSG00000012779,0.0055470708584272254,0.048235398768932396,2.553402171809478e-4,86.66212128154022,2924.5980472097735
ENSG00000012983,0.04476666666666667,0.028788853161843517,1.488707541613631e-4,81.82510363271633,1790.5328339498365
ENSG00000013275,0.1344112564798815,0.10221388325466274,5.668073679933055e-4,115.0060302827687,1495.5926819540127
ENSG00000013288,0.06590784721462187,0.04545368773422198,2.386668980162786e-4,94.07729630669992,1401.2323572149435
ENSG00000013374,0.11915641476274165,0.02284878518940396,1.1685395098542798e-4,100.70286018400363,1146.3646145839302
ENSG00000013375,0.12698412698412698,0.04143038400787177,2.174828395563433e-4,82.24018969165604,2211.007092689357
ENSG00000013441,0.17143793706293706,0.03502307192296978,1.829286689520286e-4,71.80989482914596,2654.535939188165
ENSG00000013503,0.036644444444444445,0.014370370370370372,7.391487785632467e-5,84.07614366745322,1141.6027915141449
ENSG00000013523,0.05467845924946272,0.026672419146079377,1.3718309773931496e-4,102.36373007950836,1969.420719054724
ENSG00000013561,0.16332885906040268,0.029402134844356918,1.523491173749832e-4,97.96097259799976,3215.4926115711187
ENSG00000013563,0.10779158699808795,0.07114956237497555,4.2212652653051183e-4,66.62801530857027,701.6708152261408
ENSG00000013573,0.0981646860277055,0.1570634976443288,9.300350787345645e-4,111.82162125144349,2185.0396979717298
ENSG00000013810,0.35316055327385165,0.1263544018868879,7.455633741786072e-4,87.21076321915035,777.5903916567722
ENSG00000014123,0.04838709677419355,0.006734460233012324,3.400470232221863e-5,73.33861003441345,1284.0479399769338
ENSG00000014164,0.10062222222222222,0.04413255360623782,2.3562257939696178e-4,65.14764951652118,1413.9336325626418
ENSG00000014216,0.13888097949886105,0.19982874748037563,0.0012641051661610196,74.20160821730045,2212.068749793074
ENSG00000014824,0.05681111111111111,0.011362222222222221,5.8060465934906295e-5,74.86594571825461,1122.4861009285569
ENSG00000015133,0.040544444444444445,0.07649895178197065,4.1456748955766493e-4,93.35471621300788,1225.4397952164836
ENSG00000015153,0.055119712131422686,0.06847169208872383,3.686144878912046e-4,102.53722826116206,1917.0509271334959
ENSG00000015171,0.02268888888888889,0.057440225035161746,3.09162761983951e-4,62.48726444339258,2324.463653316814
ENSG00000015285,0.01958030403172505,0.02593417752546364,1.3361330660840269e-4,87.53312803792187,2189.304455644816
ENSG00000015475,0.10008196938047013,0.031571599173649885,1.7509112671157436e-4,37.62904849307755,393.6301127620434
ENSG00000015532,0.0972011581414587,0.040585034714596534,2.1255338959013477e-4,64.9795618207921,1360.9434237666546
ENSG00000015676,0.07563333333333333,0.06124156545209176,3.281672014425027e-4,108.6491519103094,1582.859744993877
ENSG00000016864,0.050132508833922264,0.07110994160840038,3.836793919554981e-4,101.97149794125754,2031.439229263
ENSG00000017260,0.0373,0.07313725490196078,4.0096284294087486e-4,94.04860021443666,2508.19318410859
ENSG00000017483,0.08962883398973624,0.18672673747861718,0.0017133668366439525,52.88374836321214,17.499530452269937
ENSG00000017797,0.09293748539768365,0.056496951609534135,3.014558545280711e-4,68.51416780185968,842.0739486305492
ENSG00000018189,0.023955555555555556,0.024953703703703707,1.28436920586823e-4,94.23336253164283,2580.200797715541
ENSG00000018510,0.08646666666666666,0.01299273729025795,6.781972656129631e-5,76.59921717341695,715.642985907938
ENSG00000018610,0.02741994104106934,0.06854985260267334,3.7163595535093e-4,85.00350915933079,2307.1346954905894
ENSG00000018699,0.05021111111111111,0.0303390399462907,1.5655165648752938e-4,98.37833204973333,2228.2317802391844
ENSG00000018869,0.025688315109998684,0.020147698125489166,1.0326122498055812e-4,78.27345050642737,1812.8257342670358
ENSG00000019144,0.12929772154864405,0.08736332537070544,4.8322254133107947e-4,127.63674110019747,1456.5736018213229
ENSG00000019485,0.004665775714520175,0.006761993789159675,3.4050032762035375e-5,86.47955302701516,712.327968972435
ENSG00000020129,0.1936084838062482,0.05929815736791675,3.171484639809613e-4,86.52335284735845,1126.8711396481895
ENSG00000020256,0.025488888888888887,0.028009768009768007,1.4613741724314578e-4,69.18242848027349,1333.8656004774302
ENSG00000020426,0.030355555555555556,0.03335775335775336,1.7407210587587924e-4,89.6201394728792,1188.6490130075135
ENSG00000020577,0.04871111111111111,0.03442481350608559,1.8029092275588835e-4,72.26146348105618,993.2632787547072
ENSG00000020922,0.05998495426889625,0.03920585246333088,2.088588578307855e-4,67.68989181603392,798.4576217015019
ENSG00000021355,0.1905303568889521,0.04520293164625198,2.6032640854999783e-4,51.89732475198185,442.03519354284936
ENSG00000021574,0.03676666666666667,0.02403050108932462,1.2360534068034585e-4,77.79804645116789,3102.858926900856
ENSG00000021762,0.09394155569647009,0.12442590158472859,7.723474979279868e-4,61.71372119284237,668.7399933133747
ENSG00000021776,0.08411111111111111,0.03433106575963719,1.7906693091102955e-4,81.29336196009567,2278.684175156058
ENSG00000022556,0.06408387356927944,0.47469535977244026,0.0027964998188684553,23.222656169329742,34.48001422030336
ENSG00000022567,0.08086666666666667,0.03523602033405955,1.8311036231012472e-4,86.19435904000049,1532.6057034637706
ENSG00000022840,0.1638149011906223,0.02896815228835054,1.503265183302318e-4,79.15895296634578,744.8771231066476
ENSG00000022976,0.08655302105211743,0.05017566437803909,2.8254492285003616e-4,88.79779104683836,802.967016269813
ENSG00000023041,0.09980489269098004,0.03603064718085922,1.8716842621820253e-4,86.59481426524435,1358.5101691035525
ENSG00000023191,0.34626804545919937,0.2491137017692082,0.0017008174751370934,87.98495070268415,3409.6327419033887
ENSG00000023228,0.10157381251928692,0.08794269482189343,4.898734777740839e-4,97.18067148880075,2806.6301999130173
ENSG00000023287,0.08440992400536433,0.054458015487331826,2.897215855510409e-4,100.37890544521831,1875.5457866165234
ENSG00000023318,0.04961111111111111,0.014094065656565657,7.36995195399955e-5,52.83956452972234,342.3060102914751
ENSG00000023330,0.07022923054460505,0.025772194695267904,1.3380805230348646e-4,88.99631246262223,1029.4256344657715
ENSG00000023516,0.08107885695475961,0.024532180621712436,1.268580821369287e-4,94.92382167845422,1133.0733708291827
ENSG00000023572,0.08298066550493735,0.021414365291596734,1.0964847542019982e-4,102.43604438148341,1644.8581857037625
ENSG00000023608,0.041890133604138236,0.009708026327726126,5.0161920959972756e-5,84.90724678863931,608.1923157089241
ENSG00000023697,0.0073,0.006460176991150443,3.254967407569218e-5,92.05335596720796,1898.713655603322
ENSG00000023734,0.06988755581858289,0.11272186422352079,6.983464644164293e-4,68.56705094698482,896.2765120142285
ENSG00000023892,0.09501165501165501,0.0840811106297832,4.631643795918041e-4,106.4574037562072,2027.1015166189136
ENSG00000023902,0.07578895055081587,0.14716301077828325,9.78795757310184e-4,64.98206502241987,881.085728643955
ENSG00000023909,0.1032023557559584,0.03276265262093918,1.701925175911782e-4,90.7429921843525,1867.090694946466
ENSG00000024048,0.07327777777777778,0.030280073461891644,1.570444899386917e-4,81.48816164071361,2844.7770760487356
ENSG00000024422,0.11875803784677567,0.08363242101885611,4.669694109043958e-4,67.70638392761295,491.2756439229652
ENSG00000024526,0.05946263397445309,0.033034796652473934,1.717320514012571e-4,87.29835836834602,2073.369069892119
ENSG00000024862,0.020414149117146712,0.0183911253307628,9.454675511898584e-5,59.74196795234834,454.2063041761339
ENSG00000025156,0.06748466257668712,0.04367939325351917,2.3079430218423983e-4,92.75271292120472,2436.560540769904
ENSG00000025293,0.0713,0.02665420560747664,1.4694389971370414e-4,44.363288376531294,503.69595559546815
ENSG00000025423,0.005212461135158203,0.016814390758574847,8.568362526013218e-5,97.84289403381598,1947.0160935463118
ENSG00000025434,0.08182748039549949,0.06572488385180682,3.953956143807006e-4,30.43427336335824,601.0026543612602
ENSG00000025770,0.11538735149747457,0.09536144751857403,5.541317587826257e-4,78.52423621177927,290.05634138177356
ENSG00000025772,0.1688509021842355,0.07692524017505036,4.1435629387678245e-4,119.17042113525086,1318.3591463826288
ENSG00000025796,0.08182966951651278,0.02727655650550426,1.4187659401598506e-4,66.62765890242646,1810.1859733743331
ENSG00000025800,0.13487350401454326,0.09917169412834062,5.597471720577147e-4,108.582438758109,3196.8547243251505
ENSG00000026025,0.6418013062908215,0.1576907386463935,9.78986970841924e-4,58.3364131977295,1014.7262494343631
ENSG00000026559,0.005249498643387991,0.04564781429033036,2.3829396100747525e-4,98.56391102933344,1284.9231723705852
ENSG00000026652,0.05842222222222222,0.05511530398322851,2.9380783177580203e-4,113.52569999413144,2311.1415622039895
ENSG00000027001,0.017388888888888888,0.017834757834757835,9.111757622947797e-5,91.98990909176837,2701.8648362797085
ENSG00000027697,0.034735106163677594,0.011656075893851542,5.914825845119285e-5,74.06336390137379,2120.3518812209904
