"geneId","chi","betaOrg","betaAdp","fkMean","fkVar","phi","omegaZeta","betaZeta","alphaZeta","totalGbRc","gbLength","likelihood"
"ENSG00000005194",0.0668868207745422,0.0406606813219101,0.000211367562722793,79.8551512364991,3115.46401900432,0.139541101836286,0.108875790953663,0.422735125445585,0.126532239001784,1114,16655,667.222399457253
"ENSG00000005238",0.0637393767705382,0.144862219933041,0.000849707238586572,125.532292324314,2677.93238470641,0.0290770300000234,0.103752502816327,1.69941447717314,0.10685966448639,315,4942,57.4218579093997
"ENSG00000005249",0.130844444444444,0.0365998445998446,0.000189399547468905,71.0842986172361,964.562557636327,0.378568071517268,0.212983547667788,0.37879909493781,0.342730294189745,11776,90000,1882.73373768686
"ENSG00000005302",0.0552105370913806,0.104170824700718,0.000570593047800208,86.5635364765519,2703.42026582341,0.0379254461494681,0.0898695860438994,1.14118609560042,0.0934122887713976,809,14653,110.392400626913
"ENSG00000005339",0.0747333333333333,0.0586143790849673,0.000339301844841926,49.1088405483833,552.674283009685,0.0921382134834507,0.121648041916911,0.678603689683853,0.133994010678291,6726,90000,532.098015048647
"ENSG00000005379",0.170376542475102,0.0254863937883474,0.000140412873131529,93.5343141679738,5611.50998886696,0.973315079856723,0.277332374406818,0.280825746263058,10.3928500785372,4294,25203,3092.22446363095
"ENSG00000005436",0.064766563862597,0.0131106404580156,5.69545612933824e-05,89.0040984088608,1421.51325188423,0.852072937296785,0.105424518406398,0.113909122586765,0.712679049254905,3654,56418,4292.25591779579
"ENSG00000005469",0.0132648114030835,0.0112892011941136,5.88212352596153e-05,38.9356297223697,839.921736938024,0.0946047227456116,0.0215919491558726,0.117642470519231,0.0238480912131,684,51565,908.7552102579
"ENSG00000005483",0.177288888888889,0.0530011625975751,0.000277187689747686,86.5776198863902,1544.17901983273,0.339754263598724,0.288584025695246,0.554375379495372,0.437085784556818,15956,90000,1351.75888914162
"ENSG00000005486",0.100202839756592,0.0241743883610597,0.000124648886120015,84.6532337929303,899.24329173776,0.472855179703384,0.163106323607093,0.24929777224003,0.309414637737151,741,7395,2549.84905801556
"ENSG00000005700",0.078951914005926,0.0552111286754728,0.00021574018885746,92.0652644260376,2154.25778842944,0.165892302053047,0.128514885072434,0.431480377714921,0.154074690101478,5942,75261,809.051857367012
"ENSG00000005801",0.199218854498275,0.111607201399594,0.00062945078373642,93.1948629024753,1836.09293068622,0.139566201251849,0.324280779161173,1.25890156747284,0.376880568421383,7447,37381,382.374384799721
"ENSG00000005810",0.0285888888888889,0.0197846981930027,9.80450172000404e-05,87.0542894850434,1294.66099516687,0.126823899063776,0.0465358923360409,0.196090034400081,0.0532949679751254,2573,90000,939.661820901953
"ENSG00000005812",0.0749321774922823,0.0398575412192991,0.000171183404360264,81.0185154830854,1649.31893976212,0.206642622022167,0.121971712781087,0.342366808720528,0.153741196800838,2403,32069,1123.96925323713
"ENSG00000005889",0.0951600056224523,0.0849642907343324,0.000311732721199863,95.118106591075,2292.16100177504,0.133776792600456,0.154897792409994,0.623465442399726,0.178819721160561,6093,64029,554.052312808845
"ENSG00000005893",0.0537988689451684,0.0371026682380472,0.000194517248056194,87.8148870744625,1220.48828617473,0.119304356491561,0.0875717270007702,0.389034496112387,0.0994347225925969,2188,40670,709.789121392693
"ENSG00000005961",0.0459266253034799,0.367413002427839,0.00181501196439616,70.5890586000122,1087.42387777789,0.00956877532497982,0.0747575919717212,3.63002392879232,0.0754798416177263,681,14828,9.01170281763191
"ENSG00000006007",0.0483582756310029,0.0267172793541452,0.000135647000833984,92.1454290531318,1611.78457086649,0.16075103313185,0.0787157387286765,0.271294001667968,0.0937930719443389,866,17908,997.589199307982
"ENSG00000006016",0.0710429822774496,0.676599831213806,0.000179128444287718,75.3763960643967,4435.84883777061,0.182911560097973,0.11564103058862,0.358256888575436,0.141528168728572,1395,19636,863.403507944936
"ENSG00000006025",0.043744752308984,0.0399495454876567,0.000209677444984049,90.6239340604994,1205.0612574428,0.0867285558231969,0.0712060231382002,0.419354889968098,0.0779680823179392,521,11910,519.949054125057
"ENSG00000006042",0.120513710517182,0.156511312359976,0.000961792656609417,45.8613244418505,401.818175914364,0.0498456635960171,0.196167576831711,1.92358531321883,0.206458644996706,1736,14405,190.486716506909
"ENSG00000006194",0.139362875494712,0.0660487561586314,0.000349153513163831,90.3510647072492,2347.91340881663,0.184348049658975,0.226849521674959,0.698307026327662,0.278120491933003,2148,15413,677.735263256667
"ENSG00000006451",0.0456644933276461,0.0404110560421647,0.000206073428980027,108.594683943483,2937.15759143857,0.092764580608882,0.0743309036365206,0.412146857960054,0.0819312187859763,3747,82055,472.368368127289
"ENSG00000006453",0.0429222222222222,0.0191190299430834,9.50544852744263e-05,106.642884306426,1673.13909670931,0.214855835694383,0.0698671403397302,0.190108970548853,0.0889863843050032,3863,90000,1417.03885422825
"ENSG00000006459",0.0436241610738255,0.0274365792917142,0.000138595862614943,93.9945356302719,3200.33271440902,0.138665923609096,0.0710097293697429,0.277191725229886,0.0824415651442497,3913,89698,787.128334057376
"ENSG00000006468",0.0392777777777778,0.0569243156199678,0.000226550670811648,79.2470437509453,2223.68778631086,0.0707547988120555,0.0639348540256139,0.453101341623297,0.0688029961778438,3535,90000,373.685649372641
"ENSG00000006530",0.0689111111111111,0.0151619606405085,7.77337868644331e-05,87.8833995433467,1123.70797549899,0.550568547186181,0.112170852805334,0.155467573728866,0.249583895615339,6202,90000,3136.2817590083
"ENSG00000006576",0.0607777777777778,0.0231094212082805,0.000117885947356284,76.6574629671551,3405.74121851865,0.254535414934332,0.0989317260311479,0.235771894712568,0.13271150368925,5470,90000,1378.49981392676
"ENSG00000006607",0.0400222222222222,0.0163356009070295,8.33600154010949e-05,80.004455698354,864.875512097756,0.232233658229811,0.0651466320227047,0.16672003080219,0.0848521594115474,3602,90000,1722.1524782954
"ENSG00000006634",0.192281185389387,0.0604657815689895,0.000313514990219706,94.2521173736446,2719.08847872789,0.320701022952156,0.312987908564871,0.627029980439412,0.460751332093978,5859,30471,1073.1211311094
"ENSG00000006638",0.0716242264380643,0.251313075221278,0.00118324348597976,97.5260300353942,2862.56132022003,0.0232930348452089,0.116587157448759,2.36648697195952,0.119367590903053,706,9857,23.0261780205886
"ENSG00000006695",0.0404111111111111,0.0538814814814815,0.000276686185680085,65.7707552050765,2021.96497222252,0.0587407037052539,0.0657796503793939,0.553372371360169,0.0698847285103421,3637,90000,295.620658075024
"ENSG00000006704",0.0850777777777778,0.283592592592593,0.00164903166562562,102.478615851924,2622.63357316683,0.0197645375121235,0.138486330204844,3.29806333125124,0.141278637128023,7657,90000,4.2304993073258
"ENSG00000006715",0.0285888888888889,0.0635308641975309,0.000381382615903791,59.4951759293359,260.141626447672,0.0290560416998337,0.0465358923360409,0.762765231807582,0.0479285049752113,2573,90000,196.591832854247
"ENSG00000006744",0.154616706483926,0.0807397945085778,0.000391569396212766,66.665347231146,1776.42334951423,0.18193059993063,0.251679120313265,0.783138792425532,0.307650084811782,3689,23859,686.674063806163
"ENSG00000006757",0.0296224080392966,0.0116623653698018,5.83455530968005e-05,83.4419885195275,1448.34355471013,0.249542909428214,0.0482182150068355,0.116691106193601,0.0642517948229355,790,26669,1878.03395008949
"ENSG00000006831",0.0891111111111111,0.0612447499045437,0.000317918261157982,125.824989626421,2066.90851838609,0.121156098208668,0.14505163487565,0.635836522315964,0.165048235050609,8020,90000,521.905365664671
"ENSG00000006837",0.0251593751520755,0.100637500608302,0.000558038638739407,86.3959851909413,2810.7092336895,0.01721594219269,0.0409534619505303,1.11607727747881,0.0416708651561784,2068,82196,50.6465765741487
"ENSG00000007001",0.00325555555555556,0.00571150097465887,2.78150484584473e-05,80.0704440977253,1879.81430890705,0.0463599576774442,0.00529926795742712,0.0556300969168947,0.00555688490651142,293,90000,502.35973900183
"ENSG00000007038",0.458326817826427,0.520825929348212,0.00509639226634877,74.7016695258505,529.827697044801,0.0351257244960167,0.746046743263962,10.1927845326975,0.773206170176191,2931,6395,-25.9444388720377
"ENSG00000007080",0.125280169871417,0.0580000786441744,0.000309650385594342,100.680654265584,2494.56913174451,0.187436518240373,0.203926235805653,0.619300771188683,0.250966528010889,1062,8477,724.076506812487
"ENSG00000007168",0.0710676920325494,0.0410795907702598,0.000188456464250132,79.8476249608166,2087.40289874008,0.172018115210266,0.115681252176365,0.376912928500265,0.139714713934523,6358,89464,895.048865913063
"ENSG00000007202",0.219118845922093,0.0569879963386457,0.000302453778726865,99.4084193321987,1373.7301500084,0.405311772102457,0.356673218824921,0.60490755745373,0.599765056870054,6182,28213,1504.55325662879
"ENSG00000007255",0.0824227286918514,0.0723006392033784,0.000334622543865094,105.989304552112,2662.23499090974,0.104506711954542,0.134164543552353,0.669245087730188,0.149821942099852,1056,12812,414.862072836505
"ENSG00000007264",0.198438516590761,1.16728539171036,0.00589708229562083,48.3138249036847,95.4257760622222,0.0127771460310585,0.323010575167205,11.7941645912417,0.327191144196675,1220,6148,13.0144375882248
"ENSG00000007314",0.0238868162217162,0.199056801847635,0.00116240940442352,82.7350777152357,2044.99824093966,0.00775142084239104,0.0388820395316798,2.32481880884705,0.0391857850425843,493,20639,10.0272164124297
"ENSG00000007341",0.0386888888888889,0.0238820301783265,0.000115126052622664,113.381499480324,2531.23035125405,0.149812181532707,0.0629762833711987,0.230252105245328,0.0740733776740433,3482,90000,933.159451370781
"ENSG00000007384",0.0459703470554129,0.161299463352326,0.000915196343496175,83.3297538706592,2059.18216043503,0.0192295174300881,0.0748287605557332,1.83039268699235,0.0762958937749222,555,12073,38.4329446818191
"ENSG00000007392",0.16233578179712,0.0367275524427873,0.000166808920963833,90.4319868007236,1934.88450760439,0.641952228313625,0.264243933835912,0.333617841927665,0.73801306622115,6166,37983,2459.73365846249
"ENSG00000007402",0.00127777777777778,0.00198105081826012,9.8501617669368e-06,58.6310324832358,478.9239522364,0.0517239603293042,0.00207991745769324,0.0197003235338736,0.0021933670900464,115,90000,774.768366714522
"ENSG00000007516",0.0771486577938191,0.057573625219268,0.000306908956253426,87.7496244374477,1423.86108346056,0.106946975387222,0.125579614056234,0.613817912506852,0.140618317832454,1026,13299,512.514313011357
"ENSG00000007866",0.0936993613573539,0.240254772711164,0.00144563479045331,100.966544952656,2808.859982846,0.0249949807694402,0.152520211926679,2.89126958090663,0.156430181300033,1966,20982,12.3708246917727
"ENSG00000007923",0.221603033512949,0.140255084501867,0.000821797864969648,49.9468776486798,1192.08891078359,0.11587848580121,0.360716883715849,1.6435957299393,0.407994690687669,14435,65139,327.203849353438
"ENSG00000007944",0.386318631863186,0.0236136083045957,0.000314417295643464,100.651627844622,2928.38636776548,0.999,0.628834591286928,0.628834591286928,628.834591286928,6438,16665,7128.16816259981
"ENSG00000007968",0.201153021094029,0.15124287300303,0.000882875761081637,130.572230683232,1593.37324104006,0.0957018401807036,0.327429141058336,1.76575152216327,0.362080954719366,4501,22376,218.344503810851
"ENSG00000008018",0.273689580410662,0.0516395434737098,0.000272106766431338,98.8990312740121,1637.83795566462,0.679390178193015,0.445501358831639,0.544213532862675,1.38954370243792,4292,15682,2121.46541407568
"ENSG00000008083",0.116688888888889,0.220167714884696,0.0013088886142948,59.9494523138455,2243.66825424847,0.0348069622025629,0.189941679484299,2.61777722858961,0.196791389956298,10502,90000,40.6616233943569
"ENSG00000008128",0.0778086134237846,0.0107917633042697,6.36351921419398e-05,83.0228329700217,1522.83656041436,0.989488881281882,0.126653864414896,0.12727038428388,12.0495132641383,1514,19458,5335.45404280576
"ENSG00000008130",0.320551712979816,0.0631628991093234,0.000333717508599075,107.718143276395,1326.22608402934,0.627935549232612,0.521781733502759,0.667435017198149,1.4023960967692,7925,24723,1922.62969120487
"ENSG00000008256",0.0349444444444444,0.0181529581529582,9.19203487561322e-05,90.4519526794791,1974.88273432719,0.173710463296062,0.0568812209082194,0.183840697512264,0.0688393334074132,3145,90000,1178.33563562747
"ENSG00000008277",0.000766666666666667,0.00528735632183908,2.4941496636358e-05,59.7879414124819,435.350981486023,0.011654910579505,0.00124795047461594,0.0498829932727159,0.00126266674259257,69,90000,151.961883506211
"ENSG00000008282",0.0643338517366511,0.0226927166619581,9.53626843336588e-05,126.98509516737,3611.45509816988,0.366040674078082,0.10472016627212,0.190725368667318,0.165184361188841,1241,19290,1940.68319856853
"ENSG00000008283",0.053881602268699,0.11343495214463,0.000593355085099563,89.3940812991795,2289.51536611291,0.0354840984177377,0.0877063971186397,1.18671017019913,0.0909330753124543,608,11284,105.384114131274
"ENSG00000008294",0.0765555555555556,0.036983360171766,0.000190724563472848,102.276245157677,3157.50840262012,0.185622095595385,0.124614185073969,0.381449126945697,0.153017640090657,6890,90000,878.051061167678
"ENSG00000008382",0.0686673812075741,0.0510538150242187,0.000263450900611254,86.21886943958,2629.74927379083,0.111455142635498,0.11177411865473,0.526901801222508,0.12579457044663,961,13995,504.594851971147
"ENSG00000008394",0.0181888888888889,0.0577425044091711,0.000280054900642264,85.4441923387559,1639.03548158739,0.0250476307704488,0.0296071728542942,0.560109801284528,0.0303678146632856,1637,90000,132.041267365311
"ENSG00000008405",0.0338111111111111,0.0157260981912145,7.84125826152124e-05,74.2617069103991,929.233174094972,0.202801633563292,0.0550364245544393,0.156825165230425,0.0690373022218289,3043,90000,1558.8486822178
"ENSG00000008441",0.0694333333333333,0.152600732600733,0.000702840690838428,86.8260861632275,1832.9833168499,0.0387614632194226,0.113020906027174,1.40568138167686,0.117578417533809,6249,90000,107.537461483989
"ENSG00000008513",0.0135666666666667,0.129206349206349,0.000723438569726614,93.7670805420788,4779.4498570479,0.00705730428385013,0.0220832975290734,1.44687713945323,0.022240253767259,1221,90000,12.0757664992859
"ENSG00000008710",0.0678660132912667,0.251355604782469,0.00144670856628383,159.563320053689,75.4104237712272,0.0179291492241521,0.110469682822341,2.89341713256766,0.112486469520064,3033,44691,88.8167235655028
"ENSG00000008838",0.165691473151704,0.157053529053747,0.0010955805417894,62.6102011066852,492.797948897622,0.0609927270892455,0.26970619899063,2.1911610835788,0.287224824313223,5437,32814,194.128296502763
"ENSG00000008853",0.014495196359346,0.0353541374618196,0.00016996797693277,56.6977211610166,566.306254614078,0.0332305295287957,0.0235947224038659,0.33993595386554,0.0244057380011863,258,17799,260.273179679993
"ENSG00000008869",0.0384333333333333,0.0439238095238095,0.000218432487564801,75.7688541302082,3591.3119203895,0.071845679529893,0.0625602998796601,0.436864975129602,0.0674029075768063,3459,90000,357.314350623927
"ENSG00000008952",0.11871109735548,0.18694661000863,0.00112690648231196,65.0729933262236,493.376279791553,0.0414726608401272,0.193233352548196,2.25381296462391,0.201593991797418,3452,29079,131.433131211397
"ENSG00000008988",1.1457361052185,0.0336783099711493,0.000932492554103508,48.0633828374077,137.578368139511,0.999,1.86498510820702,1.86498510820702,1864.98510820701,5401,4714,16087.9935707935
"ENSG00000009307",0.253259714337559,0.0688205745482496,0.000392416591995431,75.0515554456636,701.561070386387,0.344023568224055,0.412246409619984,0.784833183990863,0.628446983230628,9770,38577,1385.27056480777
"ENSG00000009335",0.2844,0.0504255319148936,0.00027058249165444,78.3398845344709,828.300465488682,0.734615322009623,0.462935367366227,0.541164983308879,1.74439372638918,25596,90000,2575.04692661626
"ENSG00000009413",0.0733888888888889,0.0191116898148148,9.39285882283116e-05,72.0341127638607,900.808896394044,0.453006507085591,0.119459607026642,0.187857176456623,0.21839310444107,6605,90000,2702.95999334804
"ENSG00000009780",0.0371708529641298,0.0149580897239959,7.50697488611891e-05,56.5085206591822,1770.39549268513,0.241585654555728,0.0605052829545199,0.150139497722378,0.0797786636262483,1286,34597,1696.94873929428
"ENSG00000009830",0.0304677244778113,0.0334810159096827,0.000138510958274751,115.066857257035,2400.79443911641,0.0920024673047555,0.0495941885511553,0.277021916549501,0.0546192988035363,1323,43423,573.835288549908
"ENSG00000009844",0.0658792125458792,0.036498178695778,0.000200724077768363,44.8820511902942,261.293289594495,0.145675233027682,0.107235645083419,0.401448155536725,0.125520936801887,4936,74925,1083.65881896918
"ENSG00000009950",0.108494329020846,0.0285887560002228,0.000146123584738185,73.428731161383,1022.50250364375,0.420073738917169,0.176602890514829,0.292247169476371,0.304526458562298,3128,28831,2194.92944838668
"ENSG00000009954",0.244409710842766,0.0682708689504933,0.000332426656122358,59.9450090342312,752.514164878126,0.414090839775627,0.397840714756924,0.664853312244715,0.679014328099209,19390,79334,1684.72325996307
"ENSG00000010017",0.163957194899818,0.0495338957401262,0.00022363346083789,114.599467195101,2485.24864941621,0.412386864221506,0.266883207641643,0.44726692167578,0.454181827109881,14402,87840,1561.89351040706
"ENSG00000010072",0.0734911824632895,0.0668101658757178,0.000372669966093764,66.8924736064766,448.980937275907,0.0814668480397918,0.119626116567586,0.745339932187528,0.130236035914758,1046,14233,474.338638009038
"ENSG00000010165",0.126758676135602,0.113177389406788,0.000638766768334779,87.7679029609533,1845.48257158003,0.0820356426232364,0.206332891363191,1.27753353666956,0.224772225310384,3784,29852,236.291673281956
"ENSG00000010244",0.365406330196749,0.217503767974256,0.00132817105300132,86.9705032617426,2441.92891643949,0.118581240958258,0.5947943519957,2.65634210600264,0.674814718763583,10679,29225,96.5095537087156
"ENSG00000010256",0.155541947336191,0.0458825803351596,0.00025124768447464,79.5824930262763,462.316424743201,0.324834952372564,0.253185191740288,0.502495368949279,0.374997480438293,1270,8165,1731.87887754027
"ENSG00000010270",0.0491372391653291,0.0463558860050274,0.000236263093272005,120.871406717726,1484.93238103256,0.0864271730365185,0.0799837055708993,0.47252618654401,0.0875504428440017,2449,49840,475.091327899578
"ENSG00000010292",0.115056266977105,0.105556208235876,0.00029571099246787,78.976622653865,2213.02723623086,0.178683655009621,0.187284160410805,0.59142198493574,0.228029262479853,4151,36078,740.295129880713
"ENSG00000010310",0.351940252540807,0.406867343977811,0.00354778323022029,55.548344966924,702.83658727648,0.0389307496764473,0.572874789384462,7.09556646044057,0.596080656197874,4571,12988,-4.88657830590074
"ENSG00000010318",0.0554177794734834,0.0256563793858719,0.000130619980853009,74.6643404449649,1943.28175383389,0.198759225750695,0.0902069272122981,0.261239961706019,0.112584044785807,581,10484,1179.19220921976
"ENSG00000010319",0.00219412809528785,0.0115480426067782,6.02724607323064e-05,63.4451561536541,341.674188040345,0.0138412705879474,0.00357151721462954,0.120544921464613,0.00362164538842431,21,9571,154.084556422034
