"geneId","beta1","beta2","lfc","fkMean1","fkMean2","fkVar1","fkVar2","tStats","p","padj"
"ENSG00000005020",1.76656913507509e-05,2.53296064004975e-05,0.519874448505866,61.9843542929472,40.0442195490956,1190.5942003377,706.747525100921,15.6477105053282,2.21601691682086e-08,2.99759190684438e-08
"ENSG00000005059",4.42563540300114e-05,2.30383205856206e-05,-0.941849049424988,75.1534545353817,67.1002776432034,656.923862312065,1098.29126019621,22.6422973580072,1.70384100407162e-11,2.49960972571032e-11
"ENSG00000005156",0.000713714560693648,0.000210581593485135,-1.76096786682247,83.8899755210264,75.4791490908699,1894.69662865777,1842.05142392352,76.7522309344357,2.9718347352767e-35,6.74920635894524e-35
"ENSG00000005175",8.00653692302203e-05,5.70239448003611e-05,-0.489610521505282,42.6647360623234,18.6387370083624,687.011484932263,245.421559652723,28.5073524397103,4.32565384705643e-14,6.71106944605105e-14
"ENSG00000005187",0.00231392028721914,0.000123022303753711,-4.23334736278942,71.9835505552996,64.9001578258381,551.539158135252,689.069762560292,348.561634600326,1.26261225215763e-153,1.15416262185285e-152
"ENSG00000005189",7.93815346872832e-05,0.000125632442846122,0.662333709026469,109.112393010493,84.385446467579,1826.53840183374,2278.16428077894,28.2135211289851,5.83227180645633e-14,9.02412939820462e-14
"ENSG00000005194",0.000212059113307676,0.000182646733685169,-0.215410530670494,79.8509428820755,19.3523556552975,3115.09793607103,373.5543602881,1.036448430782,0.149936490638609,0.158414162035664
"ENSG00000005238",0.00086365263983844,0.000475700546822045,-0.860397494961683,125.619790742044,67.1461824978062,2669.39197305053,3055.36648236137,9.19774515571675,1.79482263781671e-05,2.23552935899198e-05
"ENSG00000005249",0.000189557249086501,0.000112147162162832,-0.757240515308143,71.0837169445391,66.1072219602178,964.505017299157,908.298136987684,80.8704215273683,4.71310979116556e-37,1.10633471142317e-36
"ENSG00000005302",0.000577248353504804,0.000126309603350374,-2.19222782122574,86.5539597615638,63.2855411289441,2701.8452624206,2037.65698768216,116.144168383602,1.88931771614897e-52,5.593466414612e-52
"ENSG00000005339",0.000340953674623301,0.000284677691123356,-0.260246293427012,49.1010999369645,39.8749393081908,552.103832093494,293.831299934669,2.11352511417431,0.0397845268281197,0.0433625438231066
"ENSG00000005379",0.000131817585480223,0.000563944709189778,2.0970108736559,93.5567699088909,101.299235253225,5613.38657502369,4956.56703944671,504.512117239486,1.96214610833676e-221,3.19146639281091e-220
"ENSG00000005436",5.64834085337465e-05,1.41827748458399e-05,-1.99368732970495,89.0084521201328,64.2151709364802,1421.92084890369,780.284168518039,892.522222818632,0,0
"ENSG00000005469",5.90886819168499e-05,2.81354681634792e-05,-1.07049184777852,38.9316830384339,21.3883788664412,839.628745683686,201.096877734842,47.005263353079,3.13850291898176e-22,5.72093261207316e-22
"ENSG00000005483",0.000277496951449668,0.000282365715437915,0.0250930063930796,86.5753858002811,59.2178532534637,1543.99121488294,373.086468713893,2.15462473536036,0.0379056815798606,0.0413764639986659
"ENSG00000005486",0.000124673674718486,5.5894884847391e-05,-1.15736869949759,84.6530890886711,53.1001158121535,899.227673931307,941.012284298325,268.474418982965,8.6938035845949e-119,5.59733267645994e-118
"ENSG00000005700",0.000216335532683009,5.41941759557237e-05,-1.99706092055511,92.0637539685377,60.0242223277059,2154.08901132155,916.442510409639,240.893876921105,8.72436686032203e-107,4.9928979859464e-106
"ENSG00000005801",0.000631627798003039,0.000288514103673081,-1.13043282070238,93.1888904557848,71.1666012759745,1835.37955465833,1480.06383276751,60.6884227580113,3.16022364698195e-28,6.39606977418136e-28
"ENSG00000005810",9.83885813173395e-05,8.51522412634176e-05,-0.208446387341845,87.0505237040911,39.1237133487385,1294.24653859316,160.690230745575,1.21555094631003,0.118949259317383,0.126422923097245
"ENSG00000005812",0.000171558322284624,0.000121248987225679,-0.50072641591072,81.0159918851954,44.003921438029,1649.08183323751,330.088833061464,11.0399340853237,2.61538281359659e-06,3.33194877235589e-06
"ENSG00000005889",0.000312807738279248,0.000268636584978209,-0.219620407312538,95.1161289728549,67.9100561765843,2291.88096576189,2244.2914747802,1.44539885079121,0.0890868061268368,0.0953907898759507
"ENSG00000005893",0.000195259765336799,7.13834317333899e-05,-1.45173353705217,87.8030241642178,63.0622509921399,1219.40827060032,375.987331264284,94.1104392317475,7.77471042546822e-43,2.00867518548672e-42
"ENSG00000005961",0.00191481673987257,0.000661456800353177,-1.53348748118454,70.2963201218085,64.3545971129495,1069.37525700502,1104.07025881389,11.1357219954704,2.36700546197572e-06,3.01935051388711e-06
"ENSG00000006007",0.000136027676560941,5.53422143538365e-05,-1.29744794063765,92.1436894023627,75.6363147292879,1611.6149019234,1400.63133796335,123.987695122252,7.17513222370331e-56,2.21909882284281e-55
"ENSG00000006016",0.000179577892112348,0.000448159992031105,1.31940411247608,75.3723622464737,62.140274745883,4435.48853113424,3889.12657412734,57.6005726378005,7.1106522740884e-27,1.40309653787574e-26
"ENSG00000006025",0.000210741840328329,8.34682259831994e-05,-1.33617775923184,90.6179481986992,57.4163514551713,1204.27884962566,611.616341513482,63.5121637443708,1.83510191630319e-29,3.78952554548859e-29
"ENSG00000006042",0.000970453357767937,0.000339175648179546,-1.51662628301498,45.8556971488151,37.5637913760841,401.255890206512,302.891461247385,48.5001684615313,6.93155348111162e-23,1.27682329712819e-22
"ENSG00000006194",0.000350041083458777,0.000118474637407775,-1.56294601195254,90.3495085412486,52.9494414579437,2347.72264546704,435.765027315012,166.742541991556,1.67395315379485e-74,6.50082822172142e-74
"ENSG00000006451",0.000207054591623674,8.97338295787437e-05,-1.20628730850435,108.590914405884,104.17047538377,2936.92721078571,3396.25297265315,53.2525947454758,5.71426667798953e-25,1.08827050859554e-24
"ENSG00000006453",9.52511770644612e-05,5.62171477185114e-05,-0.760726663029949,106.643012053174,88.6963351863041,1673.05216324582,1526.10143316101,34.8325798269193,7.02765315716512e-17,1.15074777089508e-16
"ENSG00000006459",0.000139044733962758,0.000120479313226036,-0.206763655288423,93.9940183110573,67.1432425128377,3200.20919623389,2376.2537514919,1.43890938881373,0.0898075980431426,0.0961369637991808
"ENSG00000006468",0.000227943588400478,0.000388472008732652,0.769133819663003,79.2406101306273,78.0525565840986,2222.82912285506,1340.22187659563,6.00329204335185,0.000530129327722595,0.000627425121262491
"ENSG00000006530",7.77012719016796e-05,2.77504728721672e-05,-1.48542585906955,87.8843315743898,66.3737774249168,1123.79629408865,325.133424004212,338.36957538111,3.42019278396248e-149,3.03996117468346e-148
"ENSG00000006576",0.00011808758155794,8.50300979671732e-05,-0.47381174939091,76.6560203731676,50.8609633116882,3405.62160246007,2043.60549600049,14.2511183241977,9.35903103996269e-08,1.23948927651393e-07
"ENSG00000006607",8.35173538020304e-05,3.62470071022045e-05,-1.20421412427719,80.0034466642058,59.1463433132061,864.772086988267,606.376521786069,117.376254908524,5.48206797179593e-53,1.63444957897515e-52
"ENSG00000006634",0.000313907939119991,0.000147528754761977,-1.08934534001216,94.2514566128394,61.3007428932702,2718.94802020486,2499.6292254295,97.087721293944,3.89917540814848e-44,1.02452172676498e-43
"ENSG00000006638",0.00120707112889747,0.000405548084576839,-1.5735658065028,97.5047433835586,37.0115984144855,2859.20492327018,737.26990865735,9.53147862775965,1.26476103857446e-05,1.58292133098844e-05
"ENSG00000006695",0.00027872638991506,0.000115896257517707,-1.2660156237131,65.7530517042965,25.6756006630449,2020.03253528877,240.566337914965,38.7297271005359,1.35475178583633e-18,2.29408442554161e-18
"ENSG00000006704",0.0016894523329287,0.000563387922885669,-1.58435510344203,102.495019861882,94.2147082840658,2618.21996515748,1420.6907406122,22.7190772830273,1.57535411259483e-11,2.31238039727795e-11
"ENSG00000006715",0.000386775791682596,8.63681089340552e-05,-2.16292689261271,59.4924651604265,43.1073625070539,259.819026217282,91.3421139755656,105.92638099522,5.41569135402028e-48,1.50467081706615e-47
"ENSG00000006744",0.000392581628029196,0.000183270092564196,-1.09902128446342,66.6603350463845,38.9464491827869,1775.95730831999,437.941231385549,60.3156717247789,4.60169812934968e-28,9.28078425434856e-28
"ENSG00000006757",5.84442721830279e-05,1.43426026307016e-05,-2.02675479924786,83.4401661140222,53.5548725344368,1448.17088147441,468.396283580591,358.897408303484,4.03806178878232e-158,3.83974277785395e-157
"ENSG00000006831",0.000319121333462541,0.000216054397046562,-0.562710464577,125.826831935576,90.0691122356331,2066.68904613964,1529.6963573434,13.63532376543,1.76876192253491e-07,2.32412134874374e-07
"ENSG00000006837",0.000572163423950781,0.000126168944399466,-2.1810704303077,86.3342669972914,58.4642737676128,2805.32152519474,216.580368058897,55.5628461196216,5.55355997584146e-26,1.0773262773029e-25
"ENSG00000007001",2.80589686236443e-05,6.18034293228012e-05,1.13922491187856,80.0670933838274,66.1804648513531,1879.46185038559,2240.81166711053,17.2514270833154,4.25626752372295e-09,5.88523654329959e-09
"ENSG00000007080",0.000310421579999986,0.000104598805130882,-1.56936248354478,100.677242197185,66.9895613141781,2494.33932850844,196.164032679407,168.009717477926,4.69657936380057e-75,1.84083000917744e-74
"ENSG00000007168",0.000188956092229144,7.51299520912268e-05,-1.33059094660752,79.8449931773213,41.5407837700373,2087.1927420176,73.1315868507365,113.073910749739,4.12542552123994e-51,1.19840180994804e-50
"ENSG00000007202",0.000302657753838447,0.000115879279212348,-1.3850646962066,99.4080100985664,60.664265006574,1373.65595958236,174.637842109314,210.302191321128,1.80258378294933e-93,8.88029472470746e-93
"ENSG00000007255",0.000336083508033433,0.00013488251321377,-1.31711642701726,105.98525825392,58.1575182619387,2661.85507448037,571.541383883593,53.7362226153391,3.50748241394425e-25,6.71334473464556e-25
"ENSG00000007264",0.00614707395997731,0.00273943776576162,-1.16602001426921,48.3340376280342,82.5733913771277,93.1665712256195,2055.97889394731,3.22752382474623,0.0110637576957577,0.0123657383621384
"ENSG00000007314",0.00123367569277516,0.000390298514675057,-1.66031331277911,82.656530555833,77.8210565814968,2037.1329939162,1083.60426739379,4.50891965182025,0.0026735725199565,0.00307151203858313
"ENSG00000007341",0.000115470992739517,7.82438890848556e-05,-0.561480494495188,113.381394208493,89.3797737606063,2531.09497068058,1329.71023494172,17.4680442826648,3.40706986513254e-09,4.72567000972552e-09
"ENSG00000007384",0.000936572850634291,0.000608204618152155,-0.622834446888727,83.3043554815369,38.0513088480384,2056.95592959022,146.657871752344,2.17307954335843,0.0370925108106196,0.0404943375493653
"ENSG00000007392",0.000166569866259692,7.61032581648436e-05,-1.13009730450282,90.4332465301569,47.9700955713628,1934.99219432563,203.249190644356,181.380752130519,7.05148588748722e-81,2.95713408694989e-80
"ENSG00000007402",9.92762131139632e-06,4.9051298125401e-06,-1.0171567676218,58.6303290481071,46.6900768618007,478.882120111555,100.634447194174,26.2648518265642,4.23789889378519e-13,6.42845339089372e-13
"ENSG00000007516",0.000308215543527038,0.000130623529044061,-1.23852482876703,87.7409173843009,54.8428293389777,1423.1551350374,139.002369677841,30.0376490141866,9.12969779428963e-15,1.43471781296924e-14
"ENSG00000007866",0.00147341050817088,0.0016232657760538,0.139739793685788,100.946999744796,55.2733640578313,2807.0858262728,224.297713733364,32.3698245128206,8.5477463668465e-16,1.36706094859896e-15
"ENSG00000007923",0.000825260324259517,9.14880781661367e-05,-3.1731936193044,49.9345604549185,27.9721491929485,1191.24753476743,221.245506535329,816.114374434658,0,0
"ENSG00000007944",0.00012080547658478,9.8273970081995e-05,-0.297804614857377,100.768719953752,74.5614638461568,2954.10533317302,2246.72048887286,45.6942444524975,1.18061254917132e-21,2.1250496936809e-21
"ENSG00000007968",0.000887843428669066,9.54993468115289e-05,-3.21674250883503,130.628166777008,62.5666858525707,1588.62167062877,1655.47010479191,610.353222651143,1.92860276926868e-267,4.21095740518311e-266
"ENSG00000008018",0.000271551659118459,0.00011956545554205,-1.18342604679164,98.9006875509958,75.5962838996697,1637.99127567017,1591.78996247518,278.90581357142,2.51573774610886e-123,1.70294463268615e-122
"ENSG00000008083",0.00132654595229178,0.000352647309376664,-1.91137671478024,59.9349484520647,42.5866640834196,2242.60351601555,1675.48355610535,81.7880515766473,1.87225522812216e-37,4.42197847088817e-37
"ENSG00000008128",5.44504793598113e-05,3.12940289011593e-05,-0.79905734182778,83.0598081963205,66.1604109262844,1526.44959841158,977.814634973555,173.409077335291,2.08949062363094e-77,8.37777303436858e-77
"ENSG00000008130",0.000333284438064848,0.00019766619734712,-0.75368777710126,107.719734803156,60.7508844388113,1326.42013196558,716.062701530366,69.207578215256,5.91283879975165e-32,1.2747426819427e-31
"ENSG00000008256",9.21572864791798e-05,5.40772717680452e-05,-0.769075869445371,90.4511386810591,59.1735943888438,1974.77974271267,1347.77259025103,28.926309613269,2.82510560756497e-14,4.4000239497547e-14
"ENSG00000008282",9.54488878691837e-05,5.58909601580652e-05,-0.772113428584333,126.985451387257,94.1421719168554,3611.43204578141,4045.77144743968,47.3650234933066,2.18201846622157e-22,3.98828898455194e-22
"ENSG00000008283",0.000600747575982094,0.000466276164294811,-0.365574240068427,89.3770195443589,68.6663125320919,2287.07941786943,566.189674351395,1.69535203324438,0.0655649467189391,0.0706469554628772
"ENSG00000008294",0.000191194411579988,0.000118557261348485,-0.689456328268375,102.275187089931,44.9307319382333,3157.41565729783,174.959734804708,19.8160516520757,3.06601554969605e-10,4.37263665988779e-10
"ENSG00000008382",0.000264519697858918,0.000171958365949066,-0.621315852654882,86.2160302333477,30.2839251762439,2629.44739089914,131.877608394021,11.5576911107232,1.52565291722872e-06,1.9557468394915e-06
"ENSG00000008394",0.00028470544160153,0.000126260292320901,-1.17306907132785,85.4213643347994,52.6677426158342,1636.91315018414,511.627268411908,11.1877624447608,2.24213183005599e-06,2.86233385041307e-06
"ENSG00000008405",7.85850030855947e-05,2.34575652189406e-05,-1.74420074295849,74.259664226966,46.8039226233616,929.062895267947,155.478727618326,247.875443097732,7.98913051103188e-110,4.72352197616933e-109
"ENSG00000008441",0.000710918015973275,0.000301358435928502,-1.23820274516605,86.8146108544908,50.3784173173364,1831.34334158525,183.387424949748,21.6536204877832,4.67848976918958e-11,6.78549915080114e-11
"ENSG00000008513",0.000771467303930172,0.00053284034311356,-0.533901696490245,93.6528361743906,63.5087659616656,4769.16448418755,3025.10437021079,0.482012881781131,0.326174669460037,0.337809923023681
"ENSG00000008710",0.00148070753539808,0.00240336864393354,0.698771242892191,159.553848236638,95.8447916417059,75.177619529808,3422.74994065294,1.64398797296236,0.0697890039901829,0.0750675565008192
"ENSG00000008838",0.00110473300055977,6.50161961687199e-05,-4.08675476877794,62.5512084392143,46.3942082775032,489.739352168419,32.1627999801626,1071.29149126117,0,0
"ENSG00000008853",0.000172075229539742,5.35594054630651e-05,-1.68382758322975,56.6833915205062,52.5798100063201,565.158048800929,690.000261191458,32.4848401169866,7.60593997305117e-16,1.21813290180319e-15
"ENSG00000008869",0.000219756029409101,0.000465295663915004,1.08224499380702,75.7638909215974,23.0847439468028,3590.89589026732,313.613016435958,58.5182341615912,2.81837398690735e-27,5.60813149697883e-27
"ENSG00000008952",0.00114046075345271,7.10305037980353e-05,-4.00503427201727,64.9955028572728,51.4030102426226,489.379333548196,78.6819188114678,529.543449166586,2.57790709107092e-232,4.51274149820367e-231
"ENSG00000008988",0.000193106298896823,4.70290885285427e-05,-2.0377699473595,48.3829352409866,47.5314046709959,165.89316925647,89.1501098320959,4427.09082618207,0,0
"ENSG00000009307",0.000392857538114149,7.50236530102376e-05,-2.38858882624276,75.0477637048387,52.9024819559022,701.271734902291,329.97428063098,706.264754018308,3.97877103445541e-309,1.19288900230781e-307
"ENSG00000009335",0.000269724242174437,0.000146499044522133,-0.880593938093694,78.3425734887796,51.2831005229223,828.583419944008,389.727018217717,139.455182171196,1.29732339606181e-62,4.37248048966301e-62
"ENSG00000009413",9.39600875901618e-05,4.00168432444094e-05,-1.23144069447596,72.033939177366,54.8381180684475,900.789653220248,515.26413053256,139.2910996602,1.52954487201827e-62,5.15083530874552e-62
"ENSG00000009780",7.52055972118865e-05,7.03014454640888e-06,-3.41921378126716,56.5059323689672,34.383206839317,1770.12820781415,127.724332990744,1315.39721973962,0,0
"ENSG00000009830",0.000139167290710403,0.000324666133133833,1.22213673466065,115.068141122181,92.4946642476954,2400.49947970718,2056.50626985319,31.2403807041101,2.69060199203181e-15,4.26410000117862e-15
"ENSG00000009844",0.000201338220416809,4.15740149148936e-05,-2.27586708303799,44.880860826127,34.8809650223377,261.239968438304,84.3368957211965,442.728033921976,1.42405032670482e-194,1.91341879181826e-193
"ENSG00000009950",0.000146205070096239,5.61855539080626e-05,-1.37972219574595,73.4284262836866,43.1703015793302,1022.47253239145,443.215375037341,192.273243737311,1.2738982649698e-85,5.69286571692568e-85
"ENSG00000009954",0.000332633720410404,0.000276078035561179,-0.268858314407248,59.9433543442773,49.6942550789058,752.404865528468,266.284085816599,3.42541065623027,0.0088600533433177,0.00994975941489276
"ENSG00000010017",0.00022377242866081,0.000105790670591357,-1.0808198851514,114.599736024872,96.8891868816005,2485.20906922976,3395.63495673724,154.785190708671,2.70903373937331e-69,9.8271269055822e-69
"ENSG00000010072",0.00037470333889922,0.00073322141807856,0.968500095692089,66.8923732223003,46.9784908978247,448.524675635193,614.104533888785,11.7011232891207,1.31424961175679e-06,1.68743937847009e-06
"ENSG00000010165",0.000642387748362678,0.000243228748627966,-1.40113061857488,87.7591589529833,39.7670890739103,1844.41363052995,206.874729916093,71.5318082336094,5.69274192491287e-33,1.24431940605753e-32
"ENSG00000010244",0.00133392945898971,0.000378760488572801,-1.81632463065161,86.9614781540836,44.9015091797687,2441.08038588137,368.743734273457,159.493909209272,2.4064529650814e-71,8.96839034064426e-71
"ENSG00000010256",0.000251552352232032,0.000186840177757632,-0.429053957317597,79.5800824568352,62.3969246486584,462.176226789366,168.740623795431,13.4905243047488,2.05460068964719e-07,2.69354161222307e-07
"ENSG00000010270",0.000237468929804648,8.99520518066738e-05,-1.400510670182,120.876146372125,93.0358240430981,1484.34839491729,1554.02075972767,78.9039230745097,3.40900486376374e-36,7.86429919045124e-36
"ENSG00000010292",0.00029647920814885,5.85200186829033e-05,-2.34092879808353,78.974225860416,38.9311475968737,2212.79480911315,135.189828555921,425.769432940705,3.36522426886045e-187,4.2716551343276e-186
"ENSG00000010310",0.00360493869411329,0.000505397618349964,-2.83448395426866,55.3917842581845,36.5015644976216,695.820636396117,117.002790743118,119.18244917013,8.93790322737407e-54,2.705955253653e-53
"ENSG00000010318",0.000130915845312071,0.000106698696276087,-0.295097175133271,74.6627935350523,63.9024561939361,1943.12831265225,1538.07453526485,3.63750601259699,0.00699204248612028,0.00788727521774203
"ENSG00000010319",6.20193682441917e-05,6.54764968975423e-05,0.0782583071544675,63.4153433724534,55.7478288223933,340.043432113697,510.553442458026,0.0664832419186041,0.715375899359556,0.72521389747086
"ENSG00000010322",0.000281470291507974,0.000217556132842572,-0.371594970858064,84.4567112736216,65.3110953190117,470.800712733558,550.541942324933,7.68124453755263,8.87324468147533e-05,0.000107943256647471
"ENSG00000010539",0.000338681527359318,0.000181578627014963,-0.899334902307528,83.1706668437777,50.4127002101686,1672.82739240406,1545.46677036194,47.8119502707827,1.38919112424599e-22,2.54611101353023e-22
"ENSG00000010671",0.000247615212852187,0.000117834017559466,-1.07134386118112,78.0506144687498,56.7753593158904,2028.57864681043,1067.57171050258,36.2933133947231,1.59858667236856e-17,2.65440047788414e-17
"ENSG00000010803",0.000201796875329071,9.24976137764128e-05,-1.12541578254264,112.793962699261,116.044730205538,3098.87454578227,3566.05377928181,29.723649494189,1.25613379605053e-14,1.96937269292996e-14
