"geneId","chi","betaOrg","betaAdp","fkMean","fkVar","phi","omegaZeta","betaZeta","alphaZeta","totalGbRc","gbLength","likelihood"
"ENSG00000004487",0.0809737597043712,0.0082795255321443,5.88478729518343e-05,75.8611951349334,1672.68710962126,0.996033539806495,0.11748261256566,0.117695745903669,29.6190070829524,4996,61699,7593.12956208088
"ENSG00000004660",0.0349525478654806,0.0537731505622779,0.000285748533929902,116.748299519635,2987.41246476428,0.0430051780276796,0.0507116954190441,0.571497067859803,0.052990564060242,1057,30241,220.122761919004
"ENSG00000004700",0.0302106797402942,0.00711676790112937,3.67423314534038e-05,53.1125446357325,573.794736220162,0.412163759515441,0.0438318486906396,0.0734846629068075,0.0745647268268261,912,30188,3804.96915452916
"ENSG00000004766",0.0347333333333333,0.0614749262536873,0.000419510238275548,21.9272083035976,148.716844297161,0.0285881768598075,0.0503936430519187,0.839020476551095,0.0518767034243168,3126,90000,235.872893948324
"ENSG00000004777",0.0227928179365522,0.0414414871573677,0.000185572560713858,65.4900936229989,1344.56927826512,0.0431928237607511,0.0330694759474659,0.371145121427717,0.0345623201504886,245,10749,316.935593945383
"ENSG00000004779",0.174177927048348,0.0342532796555257,0.000205257928874757,49.6993183238785,73.3327878736604,0.431667508138891,0.252709988959623,0.410515857749515,0.444651665316685,2230,12803,3328.59302091981
"ENSG00000004864",0.0381222222222222,0.035298353909465,0.000172614564796618,95.7013358897405,1601.78684170154,0.0813065612253258,0.0553104892230112,0.345229129593237,0.0602055994835259,3431,90000,563.781591779555
"ENSG00000004866",0.0702666666666667,0.127757575757576,0.000146316993284146,127.397845681561,2768.21977464673,0.200962000461435,0.101947984216358,0.292633986568291,0.127588405401534,6324,90000,1217.60544646141
"ENSG00000004897",0.137476104964375,0.0205494925208333,0.000104526521239333,75.2597996351762,2012.11679456465,0.90564887277037,0.199460319435973,0.209053042478666,2.11402158397675,9493,69052,4009.96470175426
"ENSG00000004939",0.020002319109462,0.16668599257885,0.00101707384627171,33.445927683246,249.5849072983,0.00658572006672652,0.029020817545474,2.03414769254342,0.0292132075526671,345,17248,31.2377727872836
"ENSG00000004961",0.0933347736847791,0.0123214222686177,6.83752496726266e-05,52.8916410499217,545.336029623802,0.979014936039391,0.135416869560529,0.136750499345253,6.45301200009311,864,9257,5998.81925330675
"ENSG00000004975",0.200275608635737,0.0652363546044747,0.000352797604314295,72.3524518799607,2154.03042149088,0.248423420806912,0.290574401159168,0.705595208628589,0.386619819195452,1308,6531,995.915243717003
"ENSG00000005007",0.248608644168147,0.0222867453310755,0.000180349740026359,29.8376268365153,414.399189627351,0.999,0.360699480052718,0.360699480052718,360.699480052717,8398,33780,7540.19951795642
"ENSG00000005020",0.0168444444444444,0.00501322751322751,2.53007244120352e-05,40.044742968634,706.791078218934,0.306655002018799,0.0244391435913975,0.0506014488240704,0.0352481717796429,1516,90000,3295.22176040491
"ENSG00000005059",0.00625555555555556,0.00456609894566099,2.29530102112192e-05,67.1018380123371,1098.44412786756,0.102876098954871,0.00907601440762323,0.0459060204224384,0.0101167903308003,563,90000,1298.23671335721
"ENSG00000005156",0.0460772570744123,0.0460772570744123,0.000209574531978941,75.483152129799,1842.46927554946,0.0809024458059682,0.066852231645473,0.419149063957881,0.0727368181325394,1231,26716,509.980640364852
"ENSG00000005175",0.0619213374061708,0.011008237761097,5.70904847465164e-05,18.6380078145843,245.384085125994,0.634780568310153,0.0898399743150862,0.114180969493033,0.245989031578638,2615,42231,5139.76513928814
"ENSG00000005187",0.0445767621499839,0.0231567595584332,0.000122676628202981,64.9057669997017,689.53110175585,0.143409292227947,0.0646752046121853,0.245353256405963,0.07550304249786,1385,31070,1204.31367474536
"ENSG00000005189",0.060858629447883,0.0248910549889092,0.000125386052868279,84.3861907926797,2278.25745555422,0.203639711446407,0.0882981204134051,0.250772105736557,0.11087710133535,2468,40553,1330.08448843899
"ENSG00000005194",0.0547583308315821,0.0340113856096783,0.000182028776471972,19.3541389420397,373.636094833011,0.115127193166628,0.0794473640512175,0.364057552943944,0.0897839366716781,912,16655,1021.55329098409
"ENSG00000005238",0.0876163496560097,0.0858983820156958,0.00047287267568424,67.1567619296584,3056.24369482427,0.0671014929378687,0.12712016458955,0.945745351368479,0.136263659580585,433,4942,248.644817118888
"ENSG00000005249",0.284344444444444,0.0216396076441739,0.00020627378748267,66.6217026661754,950.954933348846,0.999,0.412547574965339,0.412547574965339,412.547574965339,25591,90000,7825.89961233219
"ENSG00000005302",0.0562342182488228,0.024502927341535,0.000126033195961617,63.2882538665713,2037.92234561897,0.183530114603731,0.081588688725572,0.252066391923234,0.0999285952671401,824,14653,1262.208707643
"ENSG00000005339",0.0810777777777778,0.0533406432748538,0.00028365387735197,39.8753380672605,293.885758926664,0.108594272994824,0.117633529542499,0.567307754703939,0.131964072003113,7297,90000,830.087245448387
"ENSG00000005379",0.37773280958616,0.0990125320016148,0.000563243162231151,101.299472843987,4956.6536536293,0.309694167197146,0.548042198904511,1.1264863244623,0.793912165973291,9520,25203,653.804197266976
"ENSG00000005436",0.0426459640540253,0.00304505277072655,3.09369312400697e-05,63.0546090102124,674.185822321521,0.999,0.0618738624801393,0.0618738624801394,61.8738624801393,2406,56418,15576.6776535722
"ENSG00000005469",0.0165034422573451,0.00523088502609987,2.8094742068676e-05,21.388438140225,201.099829778366,0.259710174027895,0.0239443928477332,0.0561894841373519,0.0323446196444627,851,51565,3214.7391960188
"ENSG00000005483",0.197455555555556,0.0505648029591692,0.000282058487184851,59.2205954797666,373.298289796653,0.328365649556705,0.286482863299951,0.564116974369702,0.426545877397226,17771,90000,1953.40408991392
"ENSG00000005486",0.298715348208249,0.0108980426197829,0.00021669896302883,52.5769013540728,892.318361140527,0.999,0.433397926057661,0.433397926057661,433.39792605766,2209,7395,17741.5527101944
"ENSG00000005700",0.0407913793332536,0.0108343637007314,5.41499773779707e-05,60.0251399107825,916.530847975783,0.363610550303491,0.0591830962490037,0.108299954755941,0.0929982360286265,3070,75261,3024.80428869032
"ENSG00000005801",0.164736095877585,0.0534857454148003,0.000288050621232866,71.1698033417974,1480.48002458348,0.250816809528081,0.239011094436324,0.576101242465732,0.319028907049781,6158,37381,1208.12736671733
"ENSG00000005810",0.0278666666666667,0.0150630630630631,8.48904274785026e-05,39.1249988315048,160.756681214623,0.12733114991768,0.040430984252787,0.169780854957005,0.0463302709257619,2508,90000,1444.36229498143
"ENSG00000005812",0.0430010290311516,0.0239560050312822,0.000120904720584182,44.0066905240452,330.237429289721,0.139832997808527,0.0623890165411049,0.241809441168365,0.0725312833230693,1379,32069,1314.82795619699
"ENSG00000005889",0.0922863077667932,0.0621456617958203,0.000267824096257134,67.9159057693495,2244.81490890837,0.134736275349986,0.133895679045469,0.535648192514268,0.154745513108882,5909,64029,696.88339763962
"ENSG00000005893",0.0378165724120974,0.0136768797150443,7.12617383097304e-05,63.0626791096442,376.011485418809,0.227866047976384,0.0548670302758811,0.142523476619461,0.071058953089791,1538,40670,2206.13053973962
"ENSG00000005961",0.047275424871864,0.121219038132985,0.000651223691761676,64.397186425685,1107.12359256558,0.0249513824197435,0.0685906205217039,1.30244738352335,0.0703458466429323,701,14828,102.089973602298
"ENSG00000006007",0.0636587000223364,0.0109379209660372,5.54572952311031e-05,75.6354215211164,1400.54087937509,0.700116597216582,0.0923606662017693,0.110914590462206,0.3079885893801,1140,17908,4352.1400479083
"ENSG00000006016",0.0787838663678957,0.393919331839479,0.000445355618517621,62.163375222054,3891.59171904872,0.063809185738118,0.114305356237825,0.890711237035243,0.122096216387197,1547,19636,237.506166130781
"ENSG00000006025",0.03727959697733,0.0161034976143974,8.3288102646134e-05,57.4177406716959,611.733691402416,0.184242007829758,0.0540879473088758,0.166576205292268,0.0663039134498459,444,11910,1685.94763659101
"ENSG00000006042",0.0855952794168691,0.0648449086491433,0.000337781386484103,37.5659477453131,303.007553372553,0.0947724860353608,0.124187849074749,0.675562772968207,0.137189653605248,1233,14405,688.980493427776
"ENSG00000006194",0.122104716797509,0.0214595284354145,0.000118552678352442,52.9479003537806,435.663990539899,0.582560162234686,0.177158392895852,0.237105356704883,0.424392635461523,1882,15413,3699.15082869452
"ENSG00000006283",0.00163393607419626,0.00990264287391672,4.98063584390122e-05,59.7832295800981,518.033179547665,0.0110788636228247,0.00237063314662283,0.0996127168780244,0.00239719130213703,105,64262,137.910773221393
"ENSG00000006451",0.0366461519712388,0.0176607961307175,8.95177411872242e-05,104.171408510921,3396.29977052344,0.165307038698791,0.0531688992801816,0.179035482374448,0.0636987512118183,3007,82055,1194.69523021278
"ENSG00000006453",0.0322777777777778,0.0111494914603723,5.61321894041589e-05,88.69654382705,1526.14128896716,0.252599294076367,0.0468309446787664,0.112264378808318,0.0626584164392687,2905,90000,2133.76767030695
"ENSG00000006459",0.0402796048964302,0.0240475253113016,0.000120113359874491,67.1470621719723,2376.61350675976,0.130531389611597,0.0584405767204325,0.240226719748981,0.0672141305875623,3613,89698,940.026687118623
"ENSG00000006468",0.0188222222222222,0.0965242165242165,0.000380045046250682,78.056342850933,1342.17366762347,0.0168487256541516,0.0273086472584614,0.760090092501365,0.0277766483867211,1694,90000,89.8569676938162
"ENSG00000006530",0.0531222222222222,0.00541510929890135,3.86067017025099e-05,66.3725918368778,321.122088913969,0.996033537931579,0.0770735788327649,0.0772134034050198,19.4313162468852,4781,90000,9815.08834158874
"ENSG00000006576",0.0620777777777778,0.0164881215877232,8.49528522994755e-05,50.8626486762719,2043.79922228544,0.34843449732206,0.0900669493701439,0.169905704598951,0.138231611403563,5587,90000,2398.36373421621
"ENSG00000006607",0.0343111111111111,0.00714070990865996,3.62492850815407e-05,59.1463261858209,606.375281074862,0.509266016563863,0.0497810523814219,0.0724985701630815,0.101442031857776,3088,90000,4364.8085040492
"ENSG00000006634",0.123396015883955,0.0285308707246139,0.000147457485293366,61.3014156745142,2499.70302597099,0.422898322446846,0.179031903411274,0.294914970586733,0.310225927899481,3760,30471,2184.95432349385
"ENSG00000006638",0.0115653850055798,0.0771025667038653,0.000391104153714297,37.0455390490511,739.002231653074,0.00997242478143737,0.0167799006831824,0.782208307428594,0.0169489225383222,114,9857,62.3684569152201
"ENSG00000006695",0.0376,0.0213636363636364,0.000115537639144839,25.6768776442612,240.626285103323,0.126057439529743,0.0545528112884494,0.231075278289678,0.062421506579443,3384,90000,1283.44776180412
"ENSG00000006704",0.0657888888888889,0.109648148148148,0.000558046037519277,94.2037885968325,1422.56550401223,0.0413638144697643,0.0954512989476681,1.11609207503855,0.0995698893787038,5921,90000,168.519108441412
"ENSG00000006715",0.0426111111111111,0.016420466709484,8.62047975464247e-05,43.1075179029284,91.3617252234039,0.208328905374106,0.061823295298819,0.172409595092849,0.0780921467494449,3835,90000,2309.2531246839
"ENSG00000006744",0.08931640051972,0.0351639372124882,0.000182916212947265,38.9467942299465,437.963154830097,0.205169171597075,0.129586721875422,0.365832425894531,0.163036859221733,2131,23859,1548.86672421548
"ENSG00000006747",0.0312426832123624,0.284024392839659,0.00173650829868099,81.8128064529516,4773.38563737592,0.00601174203799264,0.0453291542933195,3.47301659736198,0.045603309626875,2135,68336,-3.10079167173932
"ENSG00000006757",0.0148487007386854,0.00274467666149452,1.43521828966174e-05,53.5547535388497,468.38707093026,0.586850171940081,0.0215435736509618,0.0287043657932348,0.0521446995442954,396,26669,5865.71901742934
"ENSG00000006831",0.112033333333333,0.0409628275441804,0.000215658885932794,90.0728521010728,1530.0126102818,0.221802109576003,0.162546098174183,0.431317771865588,0.208875017748533,10083,90000,1227.95863287852
"ENSG00000006837",0.03972212759745,0.0230942602310756,0.000125764567124172,58.4651719400485,216.647996290259,0.121768380589711,0.0576317481595584,0.251529134248343,0.0656224928433535,3265,82196,1218.4023679552
"ENSG00000007001",0.00684444444444444,0.0129140461215933,6.12355500338271e-05,66.1911312208791,2241.93555647127,0.0391065383075527,0.00993041718489504,0.122471100067654,0.0103345662977083,616,90000,388.104917758558
"ENSG00000007038",0.298201720093823,0.241458882667063,0.00143297211212659,76.5391539722693,440.262193852213,0.0761350883930471,0.432652717078972,2.86594422425318,0.468307337624095,1907,6395,223.495289831489
"ENSG00000007080",0.108646926978884,0.0192295445980326,0.00010467211902381,66.9895109592524,196.157637085679,0.590002824261254,0.157632853844388,0.20934423804762,0.384473023650372,921,8477,4265.7795703488
"ENSG00000007168",0.0775731020298668,0.0136452246314629,7.51793633744556e-05,41.5404950907456,73.1193589011007,0.584296578483849,0.112548691385504,0.150358726748911,0.270742759285014,6940,89464,5091.49710237485
"ENSG00000007202",0.171374898096622,0.0214084819608522,0.000125380071888201,60.6385420650138,172.38937306964,0.981773623485079,0.248643150942614,0.250760143776401,13.64194088381,4835,28213,5999.73940717878
"ENSG00000007255",0.0489384951607868,0.0252260284333952,0.000134506291072945,58.1611342488087,571.812675644177,0.143628196175872,0.0710035237033802,0.26901258214589,0.0829120288481171,627,12812,1206.74609701321
"ENSG00000007264",0.0665256994144437,0.633578089661369,0.00260236624427012,82.6170675085745,2061.32988070123,0.00860593771221884,0.0965203171805387,5.20473248854024,0.0973581755753152,409,6148,-7.01387259591801
"ENSG00000007314",0.0123067978099714,0.0723929282939495,0.000377439536087134,77.8928169731772,1088.31259841287,0.0110104429715132,0.0178555962365019,0.754879072174268,0.0180543829908081,254,20639,61.4520451278619
"ENSG00000007341",0.0632666666666667,0.0154120990661795,7.81974115134945e-05,89.3801840825086,1329.75868536337,0.402618459569943,0.0917918757318058,0.156394823026989,0.153657034105414,5694,90000,2788.74114737404
"ENSG00000007372",0.00141702092189714,0.0104964512733122,5.15289658950748e-05,64.7502042715023,1448.58042048942,0.00926545784037703,0.00205591688680956,0.10305793179015,0.00207514404648497,34,23994,101.333384117685
"ENSG00000007384",0.137331234987161,0.100241777362892,0.000605363130985271,38.053958857501,146.746191698275,0.083764684442565,0.199250131549583,1.21072626197054,0.217466111779767,1658,12073,562.877146974016
"ENSG00000007392",0.136982334202143,0.0146114489815619,9.96111808859133e-05,47.8246637701339,196.682990220783,0.99477988432545,0.198743920946298,0.199222361771827,38.0727043876131,5203,37983,7859.39453598397
"ENSG00000007402",0.00187777777777778,0.000938888888888889,4.89262942749946e-06,46.6902514687208,100.643462478746,0.153015658503279,0.0027244164029988,0.00978525885499891,0.00321660775709789,169,90000,2871.35289675967
"ENSG00000007516",0.0229340551921197,0.0252022584528788,0.000129866029165936,54.8431756436568,139.055426074685,0.0636906106211994,0.0332743932174093,0.259732058331871,0.0355378185831132,305,13299,712.314844639172
"ENSG00000007866",0.0634829854160709,0.23512216820767,0.00157796977287069,55.2501641082274,225.059221510774,0.013630560378951,0.0921057266869761,3.15593954574137,0.0933785283558278,1332,20982,50.8966442228729
"ENSG00000007923",0.154377561829319,0.0170113015789883,0.000112351347489981,27.8963490167946,217.841645859445,0.993016855038595,0.223982180788451,0.224702694979962,32.074685836594,10056,65139,7065.10692988858
"ENSG00000007944",0.68958895889589,0.0192380794781947,0.000500252876878268,72.2938451713418,2083.50253679784,0.999,1.00050575375654,1.00050575375654,1000.50575375653,11492,16665,14311.1662370459
"ENSG00000007968",0.0923310690025027,0.0186904997980775,9.55169875769536e-05,62.5665297864008,1655.45756546,0.52628177889223,0.133960621897722,0.191033975153907,0.282785453311169,2066,22376,3091.39695577147
"ENSG00000008018",0.361816094885856,0.0232156621678445,0.000262474536508402,74.3653850481984,1483.06630635332,0.999,0.524949073016804,0.524949073016804,524.949073016803,5674,15682,8023.97438984997
"ENSG00000008056",0.00574143733914076,0.0220824513043876,0.000110363404108107,58.1032244721892,1131.8935041765,0.0177176400418366,0.0083300943533671,0.220726808216215,0.00848034607251004,261,45459,163.339897998713
"ENSG00000008083",0.169388888888889,0.0656546080964686,0.000351919512082047,42.5921709705721,1675.89947282881,0.201530769453547,0.245761704519034,0.703839024164093,0.307791077122459,15245,90000,952.958673300013
"ENSG00000008128",0.110340219960942,0.00619888876185065,8.00448031523304e-05,65.5967326430016,929.369954608992,0.999,0.160089606304661,0.160089606304661,160.08960630466,2147,19458,14700.8429736122
"ENSG00000008130",0.277433968369534,0.0367949560171796,0.000205142234613868,60.670103648442,710.631961752648,0.959763322825799,0.402521354294384,0.410284469227735,10.003841831961,6859,24723,3973.69216085859
"ENSG00000008256",0.0261222222222222,0.0106187895212285,5.39721122757529e-05,59.1751579116622,1347.93685898052,0.202921195611085,0.0379000175352082,0.107944224551506,0.0475486455373311,2351,90000,1864.44168137797
"ENSG00000008282",0.0363919129082426,0.0143275247670246,5.58238325507708e-05,94.1423913781298,4045.78607021274,0.298082711383374,0.0528000307794959,0.111647665101542,0.0752225819705294,702,19290,2178.4776665975
"ENSG00000008283",0.0398794753633463,0.0866945116594485,0.000460520915559555,68.6719272259873,566.880861604824,0.0299522058472807,0.0578600397281649,0.92104183111911,0.0596465865671106,450,11284,178.369349207051
"ENSG00000008294",0.0710111111111111,0.0204054916985951,0.000118389919395171,44.9307818920482,174.971608121863,0.266914894681663,0.103028078293286,0.236779838790342,0.140540405944473,6391,90000,2419.33276283246
"ENSG00000008382",0.118542336548767,0.0315691974830273,0.000171777156541392,30.2840976426943,131.8848022205,0.321983012351576,0.171989832857361,0.343554313082784,0.253665964113784,1659,13995,2628.55568154707
"ENSG00000008394",0.00991111111111111,0.0235978835978836,0.000124631699056019,52.6719177152083,511.954869911561,0.0274179912873826,0.0143797599495558,0.249263398112037,0.0147851387551266,892,90000,270.863291848138
"ENSG00000008405",0.0255555555555556,0.00452310717797443,2.34856907296949e-05,46.8036840484133,155.465271593181,0.638266035709726,0.0370778563721731,0.0469713814593897,0.102500345647443,2300,90000,6229.60948704835
"ENSG00000008441",0.0634111111111111,0.053511486169714,0.000299865138835136,50.3772332984624,183.526163118198,0.0774936650281064,0.0920014462243442,0.599730277670273,0.0997298801499799,5707,90000,648.637877822228
"ENSG00000008513",0.0131555555555556,0.0974485596707819,0.000510092201511439,63.6407698748292,3039.53820543118,0.00868321253954913,0.01908703562811,1.02018440302288,0.019254224148677,1184,90000,31.0730279770506
"ENSG00000008710",0.0563200644425052,0.321828939671458,0.00227809022432182,95.9346274863686,3426.90252133607,0.00831976466256857,0.0817132406192898,4.55618044864365,0.0823987790696321,2517,44691,-8.44056819845935
"ENSG00000008838",0.125678064240873,0.0119295742041645,9.13368164496734e-05,46.4139521652594,31.6975201396426,0.996033981744542,0.182342864936967,0.182673632899347,45.9763049970927,4124,32814,10496.9273726539
"ENSG00000008853",0.00578684195741334,0.0172741550967562,5.3059858181227e-05,52.5813213898939,690.121073831838,0.0381109701939141,0.00839597067177795,0.106119716362454,0.00872862711977342,103,17799,450.728431676173
"ENSG00000008869",0.0400222222222222,0.0800444444444444,0.000459727114677449,23.0879386130367,313.697138204915,0.0301175911009256,0.0580671472402467,0.919454229354899,0.059870296344646,3602,90000,213.928384222408
"ENSG00000008952",0.0457030847002992,0.0136427118508356,7.09433163092306e-05,51.4029636101854,78.6897724047926,0.293379701556562,0.0663093551849851,0.141886632618461,0.0938401505462738,1329,29079,3185.43076194621
"ENSG00000008988",0.56045820958846,0.00892307291177297,0.00040657674125986,47.6844282281878,81.4919081778926,0.999,0.81315348251972,0.81315348251972,813.153482519719,2642,4714,47265.7935997475
"ENSG00000009307",0.122171241931721,0.014466695314591,8.89439976838391e-05,52.9073924383281,327.995292763052,0.992251154866039,0.177254912392997,0.177887995367678,22.8750103181351,4713,38577,6777.11570927457
"ENSG00000009335",0.351744444444444,0.0282752768846016,0.000255168195472583,50.7629618967846,361.763425508412,0.999,0.510336390945166,0.510336390945167,510.336390945166,31657,90000,7853.90625611037
"ENSG00000009413",0.0327555555555556,0.00781755502519226,3.99949448443025e-05,54.8383201341837,515.279631457353,0.409803897041286,0.0475241393848549,0.0799898896886049,0.0805226248472523,2948,90000,3759.79641187224
"ENSG00000009780",0.0114171748995578,0.00136487446498001,8.31390418848938e-06,34.3818791477878,127.614049183751,0.991762455914766,0.0165648666952871,0.0166278083769788,2.010898700376,395,34597,11382.4676454779
"ENSG00000009830",0.041498744904774,0.0653523541807464,0.000321963973500397,92.5009511341428,2057.39506870864,0.0454543927222988,0.0602093936036605,0.643927947000795,0.0630764974922189,1802,43423,233.984675798207
"ENSG00000009844",0.0643576910243577,0.00815170247300287,4.69560457987205e-05,34.866151288642,83.6426976438088,0.987604672237176,0.0933748131226627,0.093912091597441,7.53306527340971,4822,74925,8425.72255626942
"ENSG00000009950",0.057750338177656,0.0109895981308575,5.62200302151211e-05,43.1699002961431,443.189133105613,0.580033267926166,0.0837883856502607,0.112440060430242,0.199511959522379,1665,28831,4463.30594331114
"ENSG00000009954",0.272758212115865,0.052152621819477,0.00027616955382054,49.6937184890552,266.255746556919,0.544468283574224,0.395737427471585,0.552339107641081,0.868737374812554,21639,79334,2948.71180362727
"ENSG00000010017",0.17235883424408,0.0242247131755559,0.000125523509542259,96.8720235246322,3392.33532564632,0.991547717889125,0.250070716979107,0.251047019084519,29.5861772830982,15140,87840,4449.58757659053
"ENSG00000010072",0.0484086278367175,0.125736695679786,0.000721118854572405,47.0057592550967,616.115170468371,0.0230166895333285,0.0702347536997135,1.44223770914481,0.0718894099287784,689,14233,107.060534311773
"ENSG00000010165",0.163071151011658,0.0447383130347483,0.00024295183385607,39.7675570580463,206.894149154349,0.310050093051504,0.236595471482159,0.48590366771214,0.342916882949621,4868,29852,2171.90678158377
"ENSG00000010244",0.290812660393499,0.0626751423261851,0.000378462424118692,44.9024919254954,368.808416804958,0.37395564053763,0.42193213251964,0.756924848237384,0.673965232882194,8499,29225,1930.82018612653
"ENSG00000010256",0.158358848744642,0.0348808036882471,0.000186760229045981,62.3970334884671,168.745361950961,0.431176212195773,0.229758521048472,0.373520458091962,0.403918622910243,1293,8165,3052.89971458721
