"geneId","chi1","chi2","lfc","tStats","p","padj"
"ENSG00000003400",0.0703938950831658,0.0894260647048072,0.345245073587453,49.7168270314467,2.02846149465462e-23,4.37079327153389e-23
"ENSG00000003402",0.189935857212578,0.163930140138046,-0.212431159458523,54.8732170365141,1.11362397639971e-25,2.50573190993325e-25
"ENSG00000003436",0.129007616180964,0.0918274273726456,-0.490459207208501,275.825753182981,5.50454411917511e-122,3.79974329876048e-121
"ENSG00000003509",0.0492800332692208,0.0497478816863336,0.0136318655877665,0.0212599216070588,0.836632030129189,0.847282374853546
"ENSG00000004142",0.121898597626753,0.093970993647369,-0.375394119742292,15.1142322626699,3.84031734239161e-08,5.76981111557902e-08
"ENSG00000004399",0.0578367346938776,0.0337551020408163,-0.776880523746744,156.963372513678,3.04667957432467e-70,1.27367691881887e-69
"ENSG00000004455",0.134965064697629,0.0954945506597316,-0.499095704245787,239.671479943364,2.96971199339152e-106,1.79007020756946e-105
"ENSG00000004478",0.0917605366409315,1.60979622832553,4.13286044138942,6496.49608815085,0,0
"ENSG00000004487",0.12095820029498,0.0809737597043712,-0.57898220917774,245.866299898726,5.98162912640389e-109,3.71424961597027e-108
"ENSG00000004660",0.0524122879534407,0.0349525478654806,-0.584507463644087,53.1169653203966,6.55250590422533e-25,1.45319859068315e-24
"ENSG00000004700",0.0378627269113555,0.0302106797402942,-0.325719674049737,13.0106928741081,3.37656294808624e-07,4.922112352662e-07
"ENSG00000004766",0.0321111111111111,0.0347333333333333,0.113248285611623,4.63017734614786,0.00234167666112057,0.00288446603895505
"ENSG00000004777",0.046888082612336,0.0227928179365522,-1.04064198449735,45.7184402764295,1.15209082355756e-21,2.39882087776237e-21
"ENSG00000004779",0.16886667187378,0.174177927048348,0.0446771870730169,0.526432690938634,0.304848085459536,0.326289378802101
"ENSG00000004864",0.0784444444444444,0.0381222222222222,-1.04103905760089,640.821855592964,1.10235744632054e-280,2.06467181379616e-279
"ENSG00000004866",0.0686111111111111,0.0702666666666667,0.0343982309989687,0.888132084862079,0.182608734816431,0.20003560794138
"ENSG00000004897",0.15701210681805,0.137476104964375,-0.191694923769504,44.7784148170724,2.97955443957274e-21,6.14968402824736e-21
"ENSG00000004961",0.112131360051853,0.0933347736847791,-0.264703226194412,7.97012943278743,6.53733349724357e-05,8.68222721493424e-05
"ENSG00000004975",0.114224467922217,0.200275608635737,0.810115005242845,77.8743564371713,9.60681699224668e-36,2.55513983888454e-35
"ENSG00000005007",0.310449970396684,0.248608644168147,-0.320484334093104,115.776129361516,2.73417108116323e-52,9.32868986715351e-52
"ENSG00000005020",0.00684444444444444,0.0168444444444444,1.29926749747619,196.049802623977,2.88930748913982e-87,1.45369979181205e-86
"ENSG00000005059",0.00676666666666667,0.00625555555555556,-0.113307305826103,0.902962293714186,0.178997888234056,0.196240692039929
"ENSG00000005156",0.160353346309328,0.0460772570744123,-1.7991277182658,894.571946699798,0,0
"ENSG00000005175",0.0776917430323696,0.0619213374061708,-0.327324647384116,37.6953956791169,3.86186937409058e-18,7.4663427384066e-18
"ENSG00000005187",0.139652397811394,0.0445767621499839,-1.64747660988019,800.297226263485,0,0
"ENSG00000005189",0.0486030626587429,0.060858629447883,0.324414618105932,27.8810170877132,8.17960313080467e-14,1.42473685575581e-13
"ENSG00000005194",0.0668868207745422,0.0547583308315821,-0.28864350317529,10.0868397627313,7.07193347443408e-06,9.78188766863106e-06
"ENSG00000005238",0.0637393767705382,0.0876163496560097,0.459015196339446,9.34648098908264,1.53548194443532e-05,2.09360214212418e-05
"ENSG00000005249",0.130844444444444,0.284344444444444,1.11978694706569,2615.39387583154,0,0
"ENSG00000005302",0.0552105370913806,0.0562342182488228,0.0265046347532409,0.0688925793457082,0.710492868098535,0.727886037890059
"ENSG00000005339",0.0747333333333333,0.0810777777777778,0.117554674895425,11.6284374602652,1.41742856070427e-06,2.01042162140491e-06
"ENSG00000005379",0.170376542475102,0.37773280958616,1.14863938233653,1013.57217713793,0,0
"ENSG00000005436",0.064766563862597,0.0426459640540253,-0.602839991451412,129.431062902889,3.03771898624037e-58,1.1104673364168e-57
"ENSG00000005469",0.0132648114030835,0.0165034422573451,0.315162806800065,9.10237109659018,1.98384261246733e-05,2.69259719445524e-05
"ENSG00000005483",0.177288888888889,0.197455555555556,0.155425837659989,48.8602136963906,4.81826051263198e-23,1.02964689412229e-22
"ENSG00000005486",0.100202839756592,0.298715348208249,1.57584797104944,382.061424816374,3.40897183471402e-168,3.33224923259454e-167
"ENSG00000005700",0.078951914005926,0.0407913793332536,-0.952709949577873,465.712625088811,1.44703090056937e-204,1.80822601649688e-203
"ENSG00000005801",0.199218854498275,0.164736095877585,-0.274197490167477,61.1545664204482,1.97532652250886e-28,4.66678877046712e-28
"ENSG00000005810",0.0285888888888889,0.0278666666666667,-0.036914108931761,0.415775954309176,0.361824162015817,0.38435446084044
"ENSG00000005812",0.0749321774922823,0.0430010290311516,-0.801214191615886,140.372661285412,5.1662830389701e-63,2.0063356316155e-62
"ENSG00000005889",0.0951600056224523,0.0922863077667932,-0.0442387414431212,1.41048684953421,0.0930399471690429,0.1042935233682
"ENSG00000005893",0.0537988689451684,0.0378165724120974,-0.50855723483073,56.9873177689735,1.31986050988465e-26,3.01623412881774e-26
"ENSG00000005961",0.0459266253034799,0.047275424871864,0.041759645998552,0.144722852145778,0.590575955091717,0.611978049930609
"ENSG00000006007",0.0483582756310029,0.0636587000223364,0.396594894325379,18.7714873463631,8.94209159523372e-10,1.40716227903844e-09
"ENSG00000006016",0.0710429822774496,0.0787838663678957,0.149208074732486,3.92832931347918,0.0050633880397312,0.00613547321659482
"ENSG00000006025",0.043744752308984,0.03727959697733,-0.230723695928402,3.07528892163771,0.0131369171853855,0.0155525459826982
"ENSG00000006042",0.120513710517182,0.0855952794168691,-0.49359414804164,42.8146570129444,2.17034080045934e-20,4.4170943089389e-20
"ENSG00000006194",0.139362875494712,0.122104716797509,-0.190727365256876,8.78504544951102,2.76909524601455e-05,3.73818553456433e-05
"ENSG00000006451",0.0456644933276461,0.0366461519712388,-0.31741110975511,40.6204396423292,1.99815653391068e-19,3.96522295627867e-19
"ENSG00000006453",0.0429222222222222,0.0322777777777778,-0.41118351394004,68.0299603813691,1.93599062174288e-31,4.81749292217531e-31
"ENSG00000006459",0.0436241610738255,0.0402796048964302,-0.115077855468351,5.9808563395593,0.00054304931936431,0.000689429812149191
"ENSG00000006468",0.0392777777777778,0.0188222222222222,-1.06127634036456,331.136309686276,4.78736235144569e-146,3.96561407153259e-145
"ENSG00000006530",0.0689111111111111,0.0531222222222222,-0.375421120264928,92.1839490836417,5.39252955636533e-42,1.57102882470614e-41
"ENSG00000006576",0.0607777777777778,0.0620777777777778,0.03053298727411,0.619031177910223,0.265844812129307,0.286450726224887
"ENSG00000006607",0.0400222222222222,0.0343111111111111,-0.222125428638196,19.7650628734681,3.23037336508473e-10,5.1449058450854e-10
"ENSG00000006634",0.192281185389387,0.123396015883955,-0.639921788042948,230.868588482636,2.0130431748548e-102,1.17039087626327e-101
"ENSG00000006638",0.0716242264380643,0.0115653850055798,-2.63063435910644,237.766109834551,2.00415854260306e-105,1.19727984310897e-104
"ENSG00000006695",0.0404111111111111,0.0376,-0.104019357335667,4.5593832681201,0.00253000493752081,0.00310977354642492
"ENSG00000006704",0.0850777777777778,0.0657888888888889,-0.370938403548929,111.281513576069,2.4965276660335e-50,8.28909082503271e-50
"ENSG00000006715",0.0285888888888889,0.0426111111111111,0.575775120656496,125.086023558825,2.38194597764564e-56,8.47981210916381e-56
"ENSG00000006744",0.154616706483926,0.08931640051972,-0.791699195912115,211.101380272857,8.09081617158018e-94,4.3397668850899e-93
"ENSG00000006757",0.0296224080392966,0.0148487007386854,-0.996352222984856,66.705497359715,7.35052537134484e-31,1.81560010325102e-30
"ENSG00000006831",0.0891111111111111,0.112033333333333,0.330250806686875,117.804479618462,3.56602673940426e-53,1.22974355584177e-52
"ENSG00000006837",0.0251593751520755,0.03972212759745,0.658846806118858,135.485528257427,6.97064715670105e-61,2.63324635186145e-60
"ENSG00000007001",0.00325555555555556,0.00684444444444444,1.07202968627265,58.6598005003109,2.44343647693108e-27,5.65629849960853e-27
"ENSG00000007038",0.458326817826427,0.298201720093823,-0.620088124376785,109.192739772313,2.03496733513147e-49,6.6793147621656e-49
"ENSG00000007080",0.125280169871417,0.108646926978884,-0.205510704712818,5.0170919003547,0.00153661619868851,0.00191066406011485
"ENSG00000007168",0.0710676920325494,0.0775731020298668,0.126362646327647,12.7399691070703,4.47006946256732e-07,6.48204442009176e-07
"ENSG00000007202",0.219118845922093,0.171374898096622,-0.35455776449402,82.5522742792998,8.67903863647889e-38,2.38332451962091e-37
"ENSG00000007255",0.0824227286918514,0.0489384951607868,-0.752072486556414,55.2845183012171,7.35392737330627e-26,1.65933182938826e-25
"ENSG00000007264",0.198438516590761,0.0665256994144437,-1.5767083995085,211.175243568234,7.51343100048797e-94,4.03276005938015e-93
"ENSG00000007314",0.0238868162217162,0.0123067978099714,-0.956759149605745,38.9141772098191,1.12395097789367e-18,2.19891553624925e-18
"ENSG00000007341",0.0386888888888889,0.0632666666666667,0.709526290091164,269.260607636816,3.95493923091361e-119,2.66817268852988e-118
"ENSG00000007384",0.0459703470554129,0.137331234987161,1.57888433025828,287.568151758165,4.28589305182659e-127,3.06380344051839e-126
"ENSG00000007392",0.16233578179712,0.136982334202143,-0.244991182130483,40.83389648228,1.60995837241065e-19,3.20833718311497e-19
"ENSG00000007402",0.00127777777777778,0.00187777777777778,0.555389385337809,5.16519322501512,0.00130857804515351,0.00163090190674863
"ENSG00000007516",0.0771486577938191,0.0229340551921197,-1.75014958315681,206.170189306368,1.13420001340921e-91,5.95251280714764e-91
"ENSG00000007866",0.0936993613573539,0.0634829854160709,-0.561669239269318,61.3203570542702,1.67131486568216e-28,3.95902563259322e-28
"ENSG00000007923",0.221603033512949,0.154377561829319,-0.521514552702837,393.596489481354,3.28523180265026e-173,3.32873108881398e-172
"ENSG00000007944",0.386318631863186,0.68958895889589,0.835945416054846,722.04100604298,5.53884584623598e-316,1.22602276528626e-314
"ENSG00000007968",0.201153021094029,0.0923310690025027,-1.12340531052049,462.400275550554,3.98620448417101e-203,4.91999278499447e-202
"ENSG00000008018",0.273689580410662,0.361816094885856,0.402716074517837,96.1314876276022,1.01950041484985e-43,3.04977134524144e-43
"ENSG00000008083",0.116688888888889,0.169388888888889,0.537672049568872,439.372423924302,4.09728932010083e-193,4.75747394320956e-192
"ENSG00000008128",0.0778086134237846,0.110340219960942,0.503956985873042,54.9999645145725,9.79942467869054e-26,2.20803077098369e-25
"ENSG00000008130",0.320551712979816,0.277433968369534,-0.208412679583376,38.4653250204321,1.77067703664006e-18,3.45073732461869e-18
"ENSG00000008256",0.0349444444444444,0.0261222222222222,-0.41978547811363,57.555268276884,7.44308344863734e-27,1.7116535635318e-26
"ENSG00000008282",0.0643338517366511,0.0363919129082426,-0.821960179825796,75.7505907526446,8.1441865045791e-35,2.14201435562334e-34
"ENSG00000008283",0.053881602268699,0.0398794753633463,-0.434146322226549,11.8419795733133,1.13524838461178e-06,1.61761318857167e-06
"ENSG00000008294",0.0765555555555556,0.0710111111111111,-0.108462295549828,9.3765386079377,1.48783085045743e-05,2.02966398699922e-05
"ENSG00000008382",0.0686673812075741,0.118542336548767,0.787705550182113,94.1101880149819,7.77667408042163e-43,2.29473287683393e-42
"ENSG00000008394",0.0181888888888889,0.00991111111111111,-0.875938706553849,111.376980225676,2.26825132349111e-50,7.53738601499217e-50
"ENSG00000008405",0.0338111111111111,0.0255555555555556,-0.403860472682858,51.8287613075526,2.40492450006339e-24,5.28255012520758e-24
"ENSG00000008441",0.0694333333333333,0.0634111111111111,-0.130892777085353,12.2894237383567,7.13304422470238e-07,1.02639703340766e-06
"ENSG00000008513",0.0135666666666667,0.0131555555555556,-0.0443941193584534,0.284626613109818,0.450555817052635,0.473478418783406
"ENSG00000008710",0.0678660132912667,0.0563200644425052,-0.269040281463191,24.0217042730876,4.16886728003637e-12,6.97851012397755e-12
"ENSG00000008838",0.165691473151704,0.125678064240873,-0.398766495429993,90.4418507004293,3.10795701828484e-41,8.97643229400385e-41
"ENSG00000008853",0.014495196359346,0.00578684195741334,-1.32472672824004,34.3818479214,1.10997330394247e-16,2.07265523987398e-16
"ENSG00000008869",0.0384333333333333,0.0400222222222222,0.0584431675333479,1.44812335923216,0.0887860636862,0.0996780804413325
"ENSG00000008952",0.11871109735548,0.0457030847002992,-1.37709135990278,488.217928251457,2.37860514482495e-214,3.14343623991257e-213
"ENSG00000008988",1.1457361052185,0.56045820958846,-1.03159608170516,482.958594843777,4.60011749722967e-212,5.97123490957034e-211
"ENSG00000009307",0.253259714337559,0.122171241931721,-1.0517128808404,901.747696094243,0,0
"ENSG00000009335",0.2844,0.351744444444444,0.306606172333209,321.42112279714,8.04998148199668e-142,6.4359802196859e-141
"ENSG00000009413",0.0733888888888889,0.0327555555555556,-1.16382203703912,718.156141502561,2.70249177893042e-314,5.88469415818e-313
"ENSG00000009780",0.0371708529641298,0.0114171748995578,-1.70296608426348,248.660388966997,3.63846365989933e-110,2.29294552998361e-109
"ENSG00000009830",0.0304677244778113,0.041498744904774,0.445785949534862,36.8556791703437,9.04170947194916e-18,1.73265288831651e-17
"ENSG00000009844",0.0658792125458792,0.0643576910243577,-0.0337107435468917,0.665930295388186,0.248474486331468,0.268490115340686
"ENSG00000009950",0.108494329020846,0.057750338177656,-0.909718335348728,226.883943080672,1.09175905358972e-100,6.25697859885405e-100
"ENSG00000009954",0.244409710842766,0.272758212115865,0.158321026201728,61.6702452902985,1.17459342487607e-28,2.78814126111645e-28
"ENSG00000010017",0.163957194899818,0.17235883424408,0.0720960332584167,9.21908915151147,1.75506205399421e-05,2.38894182684118e-05
"ENSG00000010072",0.0734911824632895,0.0484086278367175,-0.60230696354265,36.9924849965633,7.87140818652156e-18,1.51091172428812e-17
"ENSG00000010165",0.126758676135602,0.163071151011658,0.363417079374333,68.0853948143721,1.83085528478339e-31,4.55869916741077e-31
"ENSG00000010244",0.365406330196749,0.290812660393499,-0.329411549345792,124.170606973459,5.97138017249761e-56,2.11458967324893e-55
"ENSG00000010256",0.155541947336191,0.158358848744642,0.025893778150726,0.103200760886232,0.649602594498043,0.669173954716894
"ENSG00000010270",0.0491372391653291,0.0484149277688604,-0.0213648583482268,0.133279704068318,0.605649144540867,0.626143962478882
"ENSG00000010292",0.115056266977105,0.0675203725261933,-0.768944798697275,225.853208869642,3.06727990798499e-100,1.75039730544456e-99
"ENSG00000010310",0.351940252540807,0.0845395749923006,-2.05763176459884,1143.01153567654,0,0
"ENSG00000010318",0.0554177794734834,0.0376764593666539,-0.556685510340064,17.832230754232,2.34401331509569e-09,3.65002848581276e-09
"ENSG00000010319",0.00219412809528785,0.00250757496604326,0.192645077942396,0.100074206075728,0.654601078673554,0.673804722923649
"ENSG00000010322",0.141161666714331,0.0859381702748306,-0.71597740355087,237.14936549909,3.71828245987975e-105,2.21306663445435e-104
"ENSG00000010539",0.148360178536775,0.106830972249175,-0.473773937796436,34.9812260680021,6.04441332694455e-17,1.13553568113162e-16
"ENSG00000010671",0.0565888982976611,0.0379887289397612,-0.574947608697286,63.0481639519756,2.92914417575601e-29,7.04239181693582e-29
"ENSG00000010803",0.0545555555555556,0.0159333333333333,-1.77567800050015,1006.79134141862,0,0
"ENSG00000010810",0.0155444444444444,0.0269444444444444,0.793588784797099,139.341571763309,1.45399981834169e-62,5.61947500739562e-62
"ENSG00000011007",0.155863526194767,0.214964887204027,0.463817665570889,76.1076927066488,5.68528269349356e-35,1.49725488175093e-34
"ENSG00000011021",0.199654234357918,0.230849413978085,0.209448400415024,44.4944575969116,3.97031014168604e-21,8.17985692011469e-21
"ENSG00000011105",0.00372222222222222,0.00365555555555556,-0.0260735116098932,0.027108802656179,0.815880415353773,0.828040815633139
"ENSG00000011114",0.0449555555555556,0.0390777777777778,-0.202150984932976,18.5157761929487,1.16233064877541e-09,1.82373106090811e-09
"ENSG00000011132",0.103821883557566,0.274675556613883,1.40361796390606,335.887167520104,4.10904465804654e-148,3.46808548607185e-147
"ENSG00000011143",0.0674226986798972,0.0587401435279525,-0.198887583390958,3.37485797531635,0.00937626105978438,0.0112010493035039
"ENSG00000011198",0.266305144364649,0.457692119790903,0.781297154720881,1047.9932663159,0,0
"ENSG00000011243",0.170138031338328,0.161082297412255,-0.0789077121641852,4.51174694491237,0.00266531444355023,0.00327108623093419
"ENSG00000011258",0.079766852635389,0.0815266908800439,0.0314831035198689,0.769225198279614,0.214848607968845,0.233663855580627
"ENSG00000011260",0.0864816831966978,0.0422519062087944,-1.03337817205163,270.546959833012,1.09006660595887e-119,7.36642992336376e-119
"ENSG00000011275",0.0747666666666667,0.125444444444444,0.746581459852935,583.571732134842,8.43380533708387e-256,1.40301502864325e-254
"ENSG00000011295",0.0778329507659156,0.0770131634421699,-0.0152759940103485,0.0926490487501788,0.666859126718515,0.685544150867869
"ENSG00000011304",0.920908062691873,0.668605590563904,-0.461901716332028,248.907304461034,2.84098765317931e-110,1.79319212830288e-109
"ENSG00000011332",0.0200299513290902,0.0184387869711718,-0.119415166944771,0.351681828245075,0.401655759892149,0.424589400175427
"ENSG00000011376",0.0709111111111111,0.0576,-0.299942890394687,62.1555157418308,7.20214281388975e-29,1.717187463193e-28
"ENSG00000011405",0.0486444444444444,0.0604444444444444,0.313334696956756,57.5500988485121,7.48198996966413e-27,1.72010842364095e-26
"ENSG00000011422",0.065254669323817,0.0546415164295314,-0.256083615657535,10.1487632258082,6.62862236352633e-06,9.17818037065899e-06
"ENSG00000011426",0.107777705430395,0.314201067847376,1.54362930637312,3238.97385942047,0,0
"ENSG00000011451",0.223702119385573,0.108594205716508,-1.04263179774077,209.381346842585,4.53692449728227e-93,2.40939777499425e-92
"ENSG00000011478",0.0835512106399909,0.041150392179152,-1.02175455264052,64.6955757546964,5.56880842927872e-30,1.35468894124295e-29
"ENSG00000011485",0.15142784705096,0.113374974070574,-0.417528315486364,119.038248233951,1.03305167491575e-53,3.57629048166655e-53
"ENSG00000011523",0.0955466163539924,0.0252394005197394,-1.92052713896067,612.68146891606,1.87617297377153e-268,3.30593198338909e-267
"ENSG00000011566",0.0518888888888889,0.0551222222222222,0.087208407295654,4.39694162159657,0.00302242203812913,0.00370031404485259
"ENSG00000011638",0.0253600823045268,0.0535493827160494,1.07831051692151,100.078757933858,1.92956083672936e-45,5.94023805483542e-45
"ENSG00000012048",0.0811006885667375,0.0942101846784355,0.216168868774911,38.5469343571395,1.63022629530971e-18,3.17933696184795e-18
"ENSG00000012061",0.0899109749190351,0.0703922622246104,-0.353080376776763,82.0269103848877,1.47232690772691e-37,4.03208817436461e-37
"ENSG00000012211",0.20940217989651,0.209292084113178,-0.000758714212011543,0.000131475152500393,0.987062276411881,0.988292260556943
"ENSG00000012232",0.0315816019709403,0.0195154125201265,-0.69447039446072,74.1386381755669,4.12591413487687e-34,1.07217723395005e-33
"ENSG00000012660",0.177205742837265,0.495401935361457,1.48317414556509,6194.73074028739,0,0
"ENSG00000012983",0.0423666666666667,0.0267444444444444,-0.663690389251618,160.291371302944,1.08135337487364e-71,4.60449092056689e-71
"ENSG00000013275",0.122685756603308,0.140088866946433,0.191374540615991,4.67251272463645,0.0022359154832971,0.00275630268614486
"ENSG00000013288",0.061814599978111,0.0557732297252928,-0.14837481101488,7.09321932398208,0.000165559439850555,0.000215602933419645
"ENSG00000013374",0.109548916227299,0.0774751025190392,-0.499770547773611,94.3596419972338,6.05185525862532e-43,1.78906022822128e-42
"ENSG00000013375",0.11806822019588,0.0852077001013171,-0.470564978524298,78.9912008725569,3.12238350300732e-36,8.39075299219525e-36
"ENSG00000013441",0.156031468531469,0.419908216783217,1.4282369970337,574.4286349289,7.94773581036554e-252,1.30061216367184e-250
"ENSG00000013503",0.0349222222222222,0.0244777777777778,-0.512672777097868,83.0724191816562,5.1431317169425e-38,1.41621190355151e-37
"ENSG00000013523",0.0513307984790875,0.0183914696644073,-1.48078793236672,195.981502930389,3.0940777656756e-87,1.55380717795022e-86
"ENSG00000013561",0.148724832214765,0.0927785234899329,-0.680782758773082,121.797470320426,6.46951526208357e-55,2.26503508195388e-54
"ENSG00000013563",0.0997848948374761,0.0339388145315488,-1.55588526785673,141.752466333781,1.29368108861415e-63,5.07059880342179e-63
"ENSG00000013573",0.0890935939807327,0.0488362281133535,-0.867369925159417,169.551821915042,1.00018830733726e-75,4.47218311043677e-75
"ENSG00000013810",0.31935986404192,0.190530142095076,-0.745163759757542,348.522113726145,1.31358520678972e-153,1.15604130739928e-152
"ENSG00000014123",0.0454780528799535,0.0255995862693128,-0.829049993156923,87.1570364983706,8.45273274831329e-40,2.38810505037614e-39
"ENSG00000014164",0.0936111111111111,0.0867777777777778,-0.109354137927242,11.6512321980715,1.38422531939946e-06,1.96471479268232e-06
"ENSG00000014216",0.126032175398633,0.136389521640091,0.113940717345264,5.74413393479222,0.000700368767812472,0.000885378075735244
"ENSG00000014824",0.0533,0.0438666666666667,-0.281010449745091,41.2771633129524,1.028053483689e-19,2.0594389781703e-19
"ENSG00000015133",0.0385888888888889,0.0235666666666667,-0.711437789851537,165.009726040098,9.51810889349612e-74,4.16093606959964e-73
"ENSG00000015153",0.0514959248286648,0.0272229074217707,-0.91963711227384,299.171874436934,3.83749351011598e-132,2.84974679794657e-131
"ENSG00000015171",0.0214444444444444,0.0121777777777778,-0.816353049194916,116.431084530097,1.41634039580243e-52,4.85093566934039e-52
"ENSG00000015285",0.0186715135492399,0.0394084600132188,1.07766649359032,45.8128489800195,1.04724159522896e-21,2.18220596931139e-21
"ENSG00000015475",0.0923080991036252,0.262698643538962,1.50887961058428,1612.08085548709,0,0
"ENSG00000015532",0.0899627740245416,0.0447401075417069,-1.00775942345811,112.284522331973,9.11598984225039e-51,3.04434656618794e-50
"ENSG00000015676",0.0708777777777778,0.0724888888888889,0.0324265035324709,0.814750156899805,0.20177217610146,0.220008065541489
"ENSG00000016864",0.0475927561837456,0.0468197879858657,-0.0236236045258989,0.0286552908886888,0.810798309594573,0.822986914804496
"ENSG00000017260",0.0355777777777778,0.117666666666667,1.72565737636344,2086.31248005231,0,0
"ENSG00000017483",0.0813939610932092,0.0550184986275212,-0.565004988594835,21.500420133245,5.47163593515786e-11,8.90512350394843e-11
"ENSG00000017797",0.0860451920830413,0.0580588097860552,-0.567579584741761,163.884202912313,2.94331317470846e-73,1.27697199561461e-72
"ENSG00000018189",0.0230777777777778,0.0164333333333333,-0.48987916374558,50.521493981348,9.00086588540665e-24,1.95464749700655e-23
"ENSG00000018510",0.0804111111111111,0.0605555555555556,-0.409135541718202,126.271492476652,7.24531075567921e-57,2.60125433073648e-56
"ENSG00000018610",0.0262488389936599,0.0342042563501999,0.381922251416381,12.9999320706385,3.41441384642632e-07,4.97548336163138e-07
"ENSG00000018699",0.0470888888888889,0.0439444444444444,-0.0997058930120155,4.88862038778183,0.00176685260464222,0.00219050465642651
"ENSG00000018869",0.0243709656171782,0.0065208799894612,-1.9020248404367,83.3663065307937,3.82680286989727e-38,1.05664470995274e-37
"ENSG00000019144",0.118022608797517,0.10381889533181,-0.184994211288451,15.5370281779077,2.4836894951533e-08,3.75474037508123e-08
"ENSG00000019485",0.00457199127804741,0.0051581440060022,0.174029399775049,1.50693630817539,0.0825548406237538,0.0929551771877609
"ENSG00000020129",0.172828890799656,0.156348523932359,-0.144578805576478,2.87995872149578,0.01639584221178,0.0192969960702581
"ENSG00000020256",0.0241777777777778,0.0162,-0.577687836923402,71.3995049287507,6.50394192714552e-33,1.66377502020421e-32
"ENSG00000020426",0.0288111111111111,0.0322111111111111,0.160933127208103,8.52917953271935,3.62484616909576e-05,4.86400116377495e-05
"ENSG00000020577",0.0459666666666667,0.0307,-0.582349395422645,137.721365238961,7.39150350476759e-62,2.83217599717728e-61
"ENSG00000020922",0.0558935712494556,0.0228853488893875,-1.28825807099773,540.478564921913,4.54754128199963e-237,6.86832597760658e-236
"ENSG00000021355",0.17090857386606,0.0474904023887388,-1.84751688823713,260.334083883767,3.02812168728053e-115,1.9862006332489e-114
"ENSG00000021574",0.0347222222222222,0.0393222222222222,0.179485571988419,12.8681288226225,3.91404119825436e-07,5.68909569970582e-07
"ENSG00000021762",0.0868077573451702,0.062077256393997,-0.483759174385119,156.196952049431,6.57256909451656e-70,2.74013275975853e-69
"ENSG00000021776",0.0780222222222222,0.0727888888888889,-0.100166847595648,8.17378413304715,5.27237691752417e-05,7.02197058384e-05
"ENSG00000022556",0.0601135270945129,0.0459381494463228,-0.387996930126233,30.6340128577708,4.98104265332508e-15,8.96967228136867e-15
"ENSG00000022567",0.0754333333333333,0.0935222222222222,0.310107032010555,87.3165425041095,7.19999091164107e-40,2.03632266719592e-39
"ENSG00000022840",0.149134650791702,0.164796857739045,0.144073233695229,15.921685491158,1.67119059130354e-08,2.54125972769189e-08
